run_id,scope,fold_id,strategy_id,portfolio_leg,metric_frequency,start_date,end_date,observation_count,annual_return,annual_volatility,sharpe,max_drawdown,win_rate,cumulative_return,average_period_turnover,total_transaction_cost,benchmark_annual_return,excess_annual_return,information_ratio,rank_ic_mean,rank_ic_periods
wf_cd46c725e308,fold,F014,Composite_RollingRankIC,top20,daily,20260402,20260506,21,0.41577017932987803,0.1704259844947101,2.1261749399597645,-0.021212321710794235,0.5238095238095238,0.02939660131520938,0.11882129277566542,0.00011882129277566541,1.729588460917157,-1.313818281587279,-9.557727555843114,-0.12278118312966213,1
wf_cd46c725e308,fold,F015,Benchmark_000985_CSI,benchmark,daily,20260507,20260601,18,-0.2712469548827874,0.19409330201230385,-1.531878761776995,-0.054698218073790494,0.3888888888888889,-0.022347955022197774,0.0,0.0,-0.2712469548827874,0.0,,,0
wf_cd46c725e308,fold,F015,Champion_SingleFactor,d1,daily,20260507,20260601,18,-0.5246442650027444,0.2331233410069368,-3.06799494924214,-0.0941705099376059,0.5555555555555556,-0.05173458821659249,0.7058823529411764,0.0007058823529411764,-0.2712469548827874,-0.25339731011995703,-3.3235993685799685,0.025675740636191623,1
wf_cd46c725e308,fold,F015,Composite_Equal,d1,daily,20260507,20260601,18,-0.5372719749158734,0.24071575709673373,-3.0752566861726383,-0.09635316604161992,0.5555555555555556,-0.053556484059416265,0.523719165085389,0.000523719165085389,-0.2712469548827874,-0.26602502003308603,-3.4172244195727823,0.09731692151090406,1
wf_cd46c725e308,fold,F015,Composite_RollingRankIC,d1,daily,20260507,20260601,18,-0.560843948569099,0.2779047649569122,-2.8164236302974808,-0.10484758326895904,0.4444444444444444,-0.05708449642077573,0.2846299810246679,0.0002846299810246679,-0.2712469548827874,-0.28959699368631164,-3.5341665252058103,0.11178995204869192,1
wf_cd46c725e308,fold,F015,Champion_SingleFactor,d10,daily,20260507,20260601,18,-0.30612822436777154,0.25669789923533354,-1.2935158645608749,-0.06843625433370171,0.5555555555555556,-0.025767077770579405,0.7102272727272726,0.0007102272727272726,-0.2712469548827874,-0.034881269484984156,-0.3140651989578919,0.025675740636191623,1
wf_cd46c725e308,fold,F015,Composite_Equal,d10,daily,20260507,20260601,18,-0.1681256795941698,0.22727146412886043,-0.6955562139337522,-0.0599784275566263,0.5,-0.013062077040927877,0.5606060606060606,0.0005606060606060606,-0.2712469548827874,0.10312127528861759,1.3558197710550275,0.09731692151090406,1
wf_cd46c725e308,fold,F015,Composite_RollingRankIC,d10,daily,20260507,20260601,18,-0.39233652341489655,0.15375979288688688,-3.1594510671830713,-0.06661117368975922,0.4444444444444444,-0.03495544048942212,0.2803030303030303,0.0002803030303030303,-0.2712469548827874,-0.12108956853210917,-1.3102799712074975,0.11178995204869192,1
wf_cd46c725e308,fold,F015,Champion_SingleFactor,long_short,monthly,20260507,20260601,1,0.3604385221469708,0.0,,0.0,1.0,0.0259823982272267,1.4161096256684491,0.001416109625668449,0.0,0.3604385221469708,4.036138403335055,0.025675740636191623,1
wf_cd46c725e308,fold,F015,Composite_Equal,long_short,monthly,20260507,20260601,1,0.620147802646341,0.0,,0.0,1.0,0.0410291402264531,1.0843252256914495,0.0010843252256914496,0.0,0.620147802646341,6.383021150986169,0.09731692151090406,1
wf_cd46c725e308,fold,F015,Composite_RollingRankIC,long_short,monthly,20260507,20260601,1,0.2608365576918452,0.0,,0.0,1.0,0.019502353598655597,0.5649330113276982,0.0005649330113276982,0.0,0.2608365576918452,1.5061711104411344,0.11178995204869192,1
wf_cd46c725e308,fold,F015,Champion_SingleFactor,top20,daily,20260507,20260601,18,-0.3541548655914404,0.23576059816697412,-1.7341703371018173,-0.07022696370348791,0.5555555555555556,-0.030745686822482243,0.6032196969696968,0.0006032196969696968,-0.2712469548827874,-0.082907910708653,-1.083802951328754,0.025675740636191623,1
wf_cd46c725e308,fold,F015,Composite_Equal,top20,daily,20260507,20260601,18,-0.29862557563133907,0.21166498716498305,-1.5682066621616582,-0.06542039654705767,0.5,-0.02501839207676948,0.41421800947867304,0.00041421800947867305,-0.2712469548827874,-0.027378620748551685,-0.3398488108647919,0.09731692151090406,1
wf_cd46c725e308,fold,F015,Composite_RollingRankIC,top20,daily,20260507,20260601,18,-0.3933553831457727,0.1706868811623572,-2.8397693280059073,-0.06973130577237852,0.5,-0.035071107339527785,0.2123222748815166,0.0002123222748815166,-0.2712469548827874,-0.12210842826298529,-1.3810536897675327,0.11178995204869192,1
wf_cd46c725e308,fold,F016,Benchmark_000985_CSI,benchmark,daily,20260602,20260701,21,0.5697961179593602,0.23891255768058284,2.0089693287731274,-0.04325266399864858,0.6666666666666666,0.0382938243681239,0.0,0.0,0.5697961179593602,0.0,,,0
wf_cd46c725e308,fold,F016,Champion_SingleFactor,d1,daily,20260602,20260701,21,-0.3782668333007806,0.22024233474077895,-2.0456428180146617,-0.06888372268094223,0.38095238095238093,-0.03882971418112513,0.02646502835538752,2.646502835538752e-05,0.5697961179593602,-0.9480629512601408,-4.797426406777094,0.06006735134385282,1
wf_cd46c725e308,fold,F016,Composite_Equal,d1,daily,20260602,20260701,21,-0.45408783628176463,0.21168246001435032,-2.7499289539893725,-0.07644708771902864,0.38095238095238093,-0.049190386296624866,0.23106060606060605,0.00023106060606060605,0.5697961179593602,-1.0238839542411249,-5.796824369414651,0.07824224657927084,1
wf_cd46c725e308,fold,F016,Composite_RollingRankIC,d1,daily,20260602,20260701,21,0.21638019828911714,0.25507356683660154,0.895818248152339,-0.04898534711010538,0.5238095238095238,0.016457235787926683,0.13446969696969696,0.00013446969696969695,0.5697961179593602,-0.3534159196702431,-1.8289236752001372,-0.07676307755643456,1
