experiment,factor,period,included_strategy,excluded_strategy,included_d10_d1_annual_return,excluded_d10_d1_annual_return,d10_d1_annual_return_delta,included_top20_excess_annual_return,excluded_top20_excess_annual_return,top20_excess_annual_return_delta,included_rank_ic_mean,excluded_rank_ic_mean,rank_ic_mean_delta,included_d10_d1_max_drawdown,excluded_d10_d1_max_drawdown,d10_d1_max_drawdown_delta,included_top20_max_drawdown,excluded_top20_max_drawdown,top20_max_drawdown_delta,included_d10_d1_average_two_leg_turnover,excluded_d10_d1_average_two_leg_turnover,d10_d1_average_two_leg_turnover_delta,included_top20_average_monthly_turnover,excluded_top20_average_monthly_turnover,top20_average_monthly_turnover_delta,included_average_valid_stock_count,excluded_average_valid_stock_count,average_valid_stock_count_delta,included_average_available_component_count,excluded_average_available_component_count,average_available_component_count_delta
add_one_back,Momentum_60D,2026YTD,AOB_add_Momentum_60D,Fixed4_Equal,0.06227605320951857,-0.21730545321025752,0.2795815064197761,-0.10087601156119042,-0.19811590090791442,0.097239889346724,0.07507042876634036,0.07092012813742997,0.004150300628910392,-0.0613649812933712,-0.23063427402819647,0.16926929273482527,-0.1273425140911405,-0.14688251278877051,0.019539998697630012,0.832529631791456,0.6751076833046351,0.1574219484868209,0.3472053534649045,0.25341618895217,0.0937891645127345,5188.142857142857,4118.285714285715,1069.8571428571422,4.348234393839276,3.35563598664014,0.9925984071991354
add_one_back,Turnover_20D,2025H1,AOB_add_Turnover_20D,Fixed4_Equal,-0.16902284749632102,-0.17514838410829725,0.0061255366119762344,0.1779235235289205,0.18956121976756846,-0.011637696238647965,-0.03598488353511667,0.002031788572043978,-0.03801667210716064,-0.07358881968585862,-0.07537601998004084,0.001787200294182223,-0.1578017746227176,-0.13237561173706258,-0.025426162885655024,0.9007063991511416,0.687033206842933,0.21367319230820858,0.36860187573127984,0.26889410241982176,0.09970777331145808,5114.666666666667,4245.333333333333,869.3333333333339,4.438568516681941,3.4401869260852114,0.9983815905967295
add_one_back,Turnover_20D,2025H2,AOB_add_Turnover_20D,Fixed4_Equal,0.019090194875967637,0.06528315774371163,-0.04619296286774399,-0.10160560113353445,-0.05161465846817381,-0.04999094266536064,0.0026429206241087044,0.06757681496677087,-0.06493389434266217,-0.031450963083565764,-0.06709523500003667,0.035644271916470904,-0.06619954597177058,-0.06084256983103675,-0.005356976140733827,0.9606938660781633,0.7264046983082802,0.23428916776988307,0.4133718289879657,0.28495595259157985,0.12841587639638585,5153.0,4085.5,1067.5,4.380107975016824,3.381838568314036,0.9982694067027884
add_one_back,Turnover_20D,2026YTD,AOB_add_Turnover_20D,Fixed4_Equal,-0.13716371283499096,-0.21730545321025752,0.08014174037526656,-0.15579529273014914,-0.19811590090791442,0.042320608177765284,0.04310276545623642,0.07092012813742997,-0.02781736268119355,-0.12421092502410958,-0.23063427402819647,0.1064233490040869,-0.12034306312355347,-0.14688251278877051,0.02653944966521704,0.8891183466146055,0.6751076833046351,0.21401066330997043,0.36595567885657543,0.25341618895217,0.11253948990440543,5201.857142857143,4118.285714285715,1083.5714285714284,4.353249322005493,3.35563598664014,0.9976133353653531
add_one_back,Debt_to_Equity,2025H1,AOB_add_Debt_to_Equity,Fixed4_Equal,-0.08365408134249208,-0.17514838410829725,0.09149430276580517,0.23078529972413087,0.18956121976756846,0.04122407995656241,0.007277098803011684,0.002031788572043978,0.005245310230967706,-0.05679007445719453,-0.07537601998004084,0.018585945522846314,-0.13921781620584617,-0.13237561173706258,-0.006842204468783586,0.6426013197267272,0.687033206842933,-0.044431887116205826,0.26696534950164946,0.26889410241982176,-0.001928752918172294,5121.833333333333,4245.333333333333,876.5,4.440186926085211,3.4401869260852114,0.9999999999999996
add_one_back,Debt_to_Equity,2025H2,AOB_add_Debt_to_Equity,Fixed4_Equal,0.09576491852415714,0.06528315774371163,0.03048176078044551,-0.02732719074721013,-0.05161465846817381,0.024287467720963685,0.06775850459907168,0.06757681496677087,0.0001816896323008077,-0.04066314258015291,-0.06709523500003667,0.026432092419883757,-0.06071121736130214,-0.06084256983103675,0.00013135246973461356,0.6953510752707178,0.7264046983082802,-0.031053623037562428,0.28373949434518697,0.28495595259157985,-0.001216458246392882,5158.5,4085.5,1073.0,4.381838568314036,3.381838568314036,1.0
add_one_back,Debt_to_Equity,2026YTD,AOB_add_Debt_to_Equity,Fixed4_Equal,-0.12180772623625735,-0.21730545321025752,0.09549772697400016,-0.1903431686806265,-0.19811590090791442,0.007772732227287915,0.07110464636534759,0.07092012813742997,0.00018451822791762384,-0.15406094102882895,-0.23063427402819647,0.07657333299936753,-0.14739122232434754,-0.14688251278877051,-0.0005087095355770233,0.6480933091287114,0.6751076833046351,-0.027014374175923672,0.2550142819927412,0.25341618895217,0.0015980930405711802,5208.285714285715,4118.285714285715,1090.0,4.35563598664014,3.35563598664014,0.9999999999999996
add_one_back,Holder_Concen,2025H1,AOB_add_Holder_Concen,Fixed4_Equal,-0.05620951648644534,-0.17514838410829725,0.11893886762185191,0.23976364980927456,0.18956121976756846,0.0502024300417061,0.006747082294959989,0.002031788572043978,0.0047152937229160115,-0.04791665689726843,-0.07537601998004084,0.027459363082772414,-0.1412277453032219,-0.13237561173706258,-0.008852133566159326,0.670367264882826,0.687033206842933,-0.016665941960106956,0.24183155902149353,0.26889410241982176,-0.027062543398328226,5097.5,4245.333333333333,852.166666666667,4.406694482794545,3.4401869260852114,0.9665075567093333
add_one_back,Holder_Concen,2025H2,AOB_add_Holder_Concen,Fixed4_Equal,0.11552003428424218,0.06528315774371163,0.05023687654053055,-0.03932716133041714,-0.05161465846817381,0.012287497137756676,0.05415973809775446,0.06757681496677087,-0.013417076869016407,-0.039495056660134864,-0.06709523500003667,0.027600178339901804,-0.060392763412569606,-0.06084256983103675,0.00044980641846714686,0.7239086975451628,0.7264046983082802,-0.002496000763117401,0.2549658402439998,0.28495595259157985,-0.029990112347580034,5123.0,4085.5,1037.5,4.354807104716046,3.381838568314036,0.9729685364020098
add_one_back,Holder_Concen,2026YTD,AOB_add_Holder_Concen,Fixed4_Equal,-0.14158731680883085,-0.21730545321025752,0.07571813640142666,-0.1943706234708702,-0.19811590090791442,0.0037452774370442254,0.06879644140561945,0.07092012813742997,-0.0021236867318105146,-0.17162058820319603,-0.23063427402819647,0.05901368582500044,-0.14549757556252219,-0.14688251278877051,0.0013849372262483284,0.6443954236237835,0.6751076833046351,-0.03071225968085156,0.2306986271609106,0.25341618895217,-0.02271756179125939,5164.0,4118.285714285715,1045.7142857142853,4.329434077588854,3.35563598664014,0.9737980909487134
add_one_back,Gross_Margin,2025H1,AOB_add_Gross_Margin,Fixed4_Equal,-0.0710006985506807,-0.17514838410829725,0.10414768555761655,0.24910592369636064,0.18956121976756846,0.059544703928792186,0.015371081653533828,0.002031788572043978,0.01333929308148985,-0.054449123225053686,-0.07537601998004084,0.020926896754987157,-0.1418498551271592,-0.13237561173706258,-0.009474243390096615,0.6243769045173898,0.687033206842933,-0.0626563023255432,0.22978400993970524,0.26889410241982176,-0.039110092480116515,5120.166666666667,4245.333333333333,874.8333333333339,4.421415951965458,3.4401869260852114,0.9812290258802467
add_one_back,Gross_Margin,2025H2,AOB_add_Gross_Margin,Fixed4_Equal,0.1032322642292709,0.06528315774371163,0.03794910648555927,-0.03915047235540414,-0.05161465846817381,0.01246418611276967,0.06149456045402645,0.06757681496677087,-0.006082254512744419,-0.04012519339466969,-0.06709523500003667,0.02697004160536698,-0.06251874836835292,-0.06084256983103675,-0.0016761785373161642,0.709013458109871,0.7264046983082802,-0.017391240198409208,0.25935657614755275,0.28495595259157985,-0.0255993764440271,5158.166666666667,4085.5,1072.666666666667,4.363469279118608,3.381838568314036,0.9816307108045716
add_one_back,Gross_Margin,2026YTD,AOB_add_Gross_Margin,Fixed4_Equal,-0.17059769726668983,-0.21730545321025752,0.046707755943567686,-0.19041114042627982,-0.19811590090791442,0.007704760481634598,0.06661393266436243,0.07092012813742997,-0.004306195473067542,-0.18862933260014758,-0.23063427402819647,0.04200494142804889,-0.1459023830881908,-0.14688251278877051,0.0009801297005797016,0.6385662190199629,0.6751076833046351,-0.0365414642846722,0.23266758501055415,0.25341618895217,-0.020748603941615845,5208.285714285715,4118.285714285715,1090.0,4.337465725008982,3.35563598664014,0.9818297383688415
