path,before_exists,after_exists,before_size,after_size,before_mtime_ns,after_mtime_ns,unchanged
database/data/bronze/cashflow_vip/cashflow_vip-c769c8714dc2.parquet,True,True,16956,16956,1783449009936171300,1783449009936171300,True
database/data/bronze/cashflow_vip/cashflow_vip-c7706a557625.parquet,True,True,17285,17285,1783448816208668100,1783448816208668100,True
database/data/bronze/cashflow_vip/cashflow_vip-c79624803982.parquet,True,True,16668,16668,1783448899348226600,1783448899348226600,True
database/data/bronze/cashflow_vip/cashflow_vip-c8350d15d68e.parquet,True,True,34894,34894,1783448959333117600,1783448959333117600,True
database/data/bronze/cashflow_vip/cashflow_vip-c83e015a50c8.parquet,True,True,13497,13497,1783448923333003700,1783448923333003700,True
database/data/bronze/cashflow_vip/cashflow_vip-c89b9604aa31.parquet,True,True,14311,14311,1783448770818709800,1783448770818709800,True
database/data/bronze/cashflow_vip/cashflow_vip-c8b1c1353e45.parquet,True,True,57390,57390,1783448518346015400,1783448518346015400,True
database/data/bronze/cashflow_vip/cashflow_vip-c8ca70b1301d.parquet,True,True,15868,15868,1783449174440421600,1783449174440421600,True
database/data/bronze/cashflow_vip/cashflow_vip-c8e022a3dfa4.parquet,True,True,14778,14778,1783449169323643900,1783449169323643900,True
database/data/bronze/cashflow_vip/cashflow_vip-c901080b216f.parquet,True,True,19697,19697,1783448667150147800,1783448667150147800,True
database/data/bronze/cashflow_vip/cashflow_vip-c90f8303d6c4.parquet,True,True,32111,32111,1783449132031189000,1783449132031189000,True
database/data/bronze/cashflow_vip/cashflow_vip-c911ff1e89fb.parquet,True,True,14741,14741,1783449126092811000,1783449126092811000,True
database/data/bronze/cashflow_vip/cashflow_vip-c9166cac1cdb.parquet,True,True,124775,124775,1783448973792799800,1783448973792799800,True
database/data/bronze/cashflow_vip/cashflow_vip-c91c72fb120a.parquet,True,True,16314,16314,1783448745618110000,1783448745618110000,True
database/data/bronze/cashflow_vip/cashflow_vip-c93a23d307af.parquet,True,True,17016,17016,1783448546221394900,1783448546221394900,True
database/data/bronze/cashflow_vip/cashflow_vip-c94b996714ff.parquet,True,True,13219,13219,1783448986680415900,1783448986680415900,True
database/data/bronze/cashflow_vip/cashflow_vip-c962a6fd660a.parquet,True,True,22987,22987,1783448701351491700,1783448701351491700,True
database/data/bronze/cashflow_vip/cashflow_vip-c98abaa4779e.parquet,True,True,241089,241089,1783448724334803300,1783448724334803300,True
database/data/bronze/cashflow_vip/cashflow_vip-c9d531e8f6cd.parquet,True,True,19224,19224,1783448412521506000,1783448412521506000,True
database/data/bronze/cashflow_vip/cashflow_vip-c9ec2fa24612.parquet,True,True,16513,16513,1783448752982052300,1783448752982052300,True
database/data/bronze/cashflow_vip/cashflow_vip-ca043c4c6e2b.parquet,True,True,27083,27083,1783449211787463800,1783449211787463800,True
database/data/bronze/cashflow_vip/cashflow_vip-ca19e6633f3e.parquet,True,True,62317,62317,1783448793291725800,1783448793291725800,True
database/data/bronze/cashflow_vip/cashflow_vip-ca5d1f2fcc82.parquet,True,True,13066,13066,1783449352075165800,1783449352075165800,True
database/data/bronze/cashflow_vip/cashflow_vip-ca62139d5dce.parquet,True,True,14267,14267,1783449134647481200,1783449134647481200,True
database/data/bronze/cashflow_vip/cashflow_vip-ca6c1936b958.parquet,True,True,17483,17483,1783449289341450300,1783449289341450300,True
database/data/bronze/cashflow_vip/cashflow_vip-cadf3362dac9.parquet,True,True,39322,39322,1783448965958762500,1783448965958762500,True
database/data/bronze/cashflow_vip/cashflow_vip-cb1c9f4257fd.parquet,True,True,12922,12922,1783449055273861400,1783449055273861400,True
database/data/bronze/cashflow_vip/cashflow_vip-cb2edeb1c766.parquet,True,True,22378,22378,1783448705212665600,1783448705212665600,True
database/data/bronze/cashflow_vip/cashflow_vip-cb3c5096585e.parquet,True,True,14712,14712,1783448652797449400,1783448652797449400,True
database/data/bronze/cashflow_vip/cashflow_vip-cb7dc6b85db5.parquet,True,True,19012,19012,1783449288948231200,1783449288948231200,True
database/data/bronze/cashflow_vip/cashflow_vip-cb8c246ff52b.parquet,True,True,13856,13856,1783448874389607900,1783448874389607900,True
database/data/bronze/cashflow_vip/cashflow_vip-cbf397b936fb.parquet,True,True,21506,21506,1783448511678336900,1783448511678336900,True
database/data/bronze/cashflow_vip/cashflow_vip-cc062240abc7.parquet,True,True,20130,20130,1783448603294460700,1783448603294460700,True
database/data/bronze/cashflow_vip/cashflow_vip-cc38ac41edae.parquet,True,True,14259,14259,1783449249345186200,1783449249345186200,True
database/data/bronze/cashflow_vip/cashflow_vip-cc4805687430.parquet,True,True,23039,23039,1783449130075865200,1783449130075865200,True
database/data/bronze/cashflow_vip/cashflow_vip-cc5bb0d0aa81.parquet,True,True,22462,22462,1783448971484627700,1783448971484627700,True
database/data/bronze/cashflow_vip/cashflow_vip-cc600fef00b2.parquet,True,True,105747,105747,1783449136757459800,1783449136757459800,True
database/data/bronze/cashflow_vip/cashflow_vip-cc979f33fb10.parquet,True,True,14225,14225,1783448910147656800,1783448910147656800,True
database/data/bronze/cashflow_vip/cashflow_vip-ccc54fbab273.parquet,True,True,17698,17698,1783448753561173700,1783448753561173700,True
database/data/bronze/cashflow_vip/cashflow_vip-cd01e3140d24.parquet,True,True,14450,14450,1783449177303595100,1783449177303595100,True
database/data/bronze/cashflow_vip/cashflow_vip-cd861aa55a58.parquet,True,True,197775,197775,1783448450042821900,1783448450042821900,True
database/data/bronze/cashflow_vip/cashflow_vip-cd8e47349d48.parquet,True,True,15899,15899,1783448886565030400,1783448886565030400,True
database/data/bronze/cashflow_vip/cashflow_vip-cd9e6092680d.parquet,True,True,33395,33395,1783449205536157900,1783449205536157900,True
database/data/bronze/cashflow_vip/cashflow_vip-cda326641f01.parquet,True,True,15692,15692,1783449100508525500,1783449100508525500,True
database/data/bronze/cashflow_vip/cashflow_vip-cdb320d9efa9.parquet,True,True,15907,15907,1783448510458884100,1783448510458884100,True
database/data/bronze/cashflow_vip/cashflow_vip-cdb8e94e3e93.parquet,True,True,17332,17332,1783449301216110700,1783449301216110700,True
database/data/bronze/cashflow_vip/cashflow_vip-cdedc3d08abf.parquet,True,True,15683,15683,1783448998278551800,1783448998278551800,True
database/data/bronze/cashflow_vip/cashflow_vip-cdf5029cd6b9.parquet,True,True,14322,14322,1783448908894241600,1783448908894241600,True
database/data/bronze/cashflow_vip/cashflow_vip-ce67d935b746.parquet,True,True,23201,23201,1783448417861065800,1783448417861065800,True
database/data/bronze/cashflow_vip/cashflow_vip-ce91a3a79d5c.parquet,True,True,13699,13699,1783448649728921300,1783448649728921300,True
database/data/bronze/cashflow_vip/cashflow_vip-cf0dca7d04c9.parquet,True,True,13999,13999,1783449338041854300,1783449338041854300,True
database/data/bronze/cashflow_vip/cashflow_vip-cf1bf216aa91.parquet,True,True,16010,16010,1783448830953935900,1783448830953935900,True
database/data/bronze/cashflow_vip/cashflow_vip-cf2fa54f67e8.parquet,True,True,17713,17713,1783449269124003700,1783449269124003700,True
database/data/bronze/cashflow_vip/cashflow_vip-cf476b74fd82.parquet,True,True,13421,13421,1783449290197188800,1783449290197188800,True
database/data/bronze/cashflow_vip/cashflow_vip-cf5b728936d5.parquet,True,True,37330,37330,1783448442733742400,1783448442733742400,True
database/data/bronze/cashflow_vip/cashflow_vip-cffc3ea3fd17.parquet,True,True,263154,263154,1783448525072719200,1783448525072719200,True
database/data/bronze/cashflow_vip/cashflow_vip-d0073d3ad5dd.parquet,True,True,13925,13925,1783448812077779300,1783448812077779300,True
database/data/bronze/cashflow_vip/cashflow_vip-d00a9640b51f.parquet,True,True,15946,15946,1783449172069304900,1783449172069304900,True
database/data/bronze/cashflow_vip/cashflow_vip-d014d22d75f9.parquet,True,True,12797,12797,1783449161823859800,1783449161823859800,True
database/data/bronze/cashflow_vip/cashflow_vip-d046531e473f.parquet,True,True,49953,49953,1783448962198982800,1783448962198982800,True
database/data/bronze/cashflow_vip/cashflow_vip-d0d8f1ad2b0c.parquet,True,True,342008,342008,1783448695266216800,1783448695266216800,True
database/data/bronze/cashflow_vip/cashflow_vip-d0df737e5fe6.parquet,True,True,80267,80267,1783448627837901000,1783448627837901000,True
database/data/bronze/cashflow_vip/cashflow_vip-d172ba139747.parquet,True,True,285739,285739,1783449325263660800,1783449325263660800,True
database/data/bronze/cashflow_vip/cashflow_vip-d19c6a6c36e8.parquet,True,True,17435,17435,1783449181811233200,1783449181811233200,True
database/data/bronze/cashflow_vip/cashflow_vip-d1ad1be2622d.parquet,True,True,10877,10877,1783449082950572300,1783449082950572300,True
database/data/bronze/cashflow_vip/cashflow_vip-d1bc46df4453.parquet,True,True,150886,150886,1783449327901151400,1783449327901151400,True
database/data/bronze/cashflow_vip/cashflow_vip-d1e5d2afffdd.parquet,True,True,17351,17351,1783449078686301800,1783449078686301800,True
database/data/bronze/cashflow_vip/cashflow_vip-d21086e0b2b0.parquet,True,True,52495,52495,1783448626045376100,1783448626045376100,True
database/data/bronze/cashflow_vip/cashflow_vip-d223f3fe1ee5.parquet,True,True,131406,131406,1783448963319260700,1783448963319260700,True
database/data/bronze/cashflow_vip/cashflow_vip-d22d40b9edc8.parquet,True,True,147824,147824,1783448976895959500,1783448976895959500,True
database/data/bronze/cashflow_vip/cashflow_vip-d24fd34d7d04.parquet,True,True,16533,16533,1783449227259024900,1783449227259024900,True
database/data/bronze/cashflow_vip/cashflow_vip-d26508152e88.parquet,True,True,56999,56999,1783449144091226900,1783449144091226900,True
database/data/bronze/cashflow_vip/cashflow_vip-d2a7f7bd6839.parquet,True,True,42319,42319,1783448628425579400,1783448628425579400,True
database/data/bronze/cashflow_vip/cashflow_vip-d2df31f888cc.parquet,True,True,13087,13087,1783449109649610300,1783449109649610300,True
database/data/bronze/cashflow_vip/cashflow_vip-d2e923e22622.parquet,True,True,27604,27604,1783448517876305500,1783448517876305500,True
database/data/bronze/cashflow_vip/cashflow_vip-d2ea6dbee56c.parquet,True,True,12605,12605,1783448543791002900,1783448543791002900,True
database/data/bronze/cashflow_vip/cashflow_vip-d352373d6449.parquet,True,True,21928,21928,1783448533184722000,1783448533184722000,True
database/data/bronze/cashflow_vip/cashflow_vip-d39daa89a3f7.parquet,True,True,15843,15843,1783448422509164900,1783448422509164900,True
database/data/bronze/cashflow_vip/cashflow_vip-d3b1db239af4.parquet,True,True,16415,16415,1783449004796001900,1783449004796001900,True
database/data/bronze/cashflow_vip/cashflow_vip-d40695e0a4fc.parquet,True,True,19376,19376,1783448738373478500,1783448738373478500,True
database/data/bronze/cashflow_vip/cashflow_vip-d42eaf3a2be6.parquet,True,True,16057,16057,1783448625090499200,1783448625090499200,True
database/data/bronze/cashflow_vip/cashflow_vip-d46baac7da42.parquet,True,True,20831,20831,1783449184552757900,1783449184552757900,True
database/data/bronze/cashflow_vip/cashflow_vip-d4886e038c8c.parquet,True,True,22290,22290,1783448605645606900,1783448605645606900,True
database/data/bronze/cashflow_vip/cashflow_vip-d48d7497201b.parquet,True,True,12989,12989,1783448592104550700,1783448592104550700,True
database/data/bronze/cashflow_vip/cashflow_vip-d4b7e293464b.parquet,True,True,16616,16616,1783448470420812800,1783448470420812800,True
database/data/bronze/cashflow_vip/cashflow_vip-d4ef37eb7854.parquet,True,True,14362,14362,1783448778189643300,1783448778189643300,True
database/data/bronze/cashflow_vip/cashflow_vip-d507a48b7def.parquet,True,True,24424,24424,1783448708149631200,1783448708149631200,True
database/data/bronze/cashflow_vip/cashflow_vip-d548f012117b.parquet,True,True,14654,14654,1783448828057776100,1783448828057776100,True
database/data/bronze/cashflow_vip/cashflow_vip-d5578136ef90.parquet,True,True,20784,20784,1783448949665142300,1783448949665142300,True
database/data/bronze/cashflow_vip/cashflow_vip-d5e7cf01988d.parquet,True,True,12653,12653,1783449089498760500,1783449089498760500,True
database/data/bronze/cashflow_vip/cashflow_vip-d6516a141437.parquet,True,True,13037,13037,1783449111518050000,1783449111518050000,True
database/data/bronze/cashflow_vip/cashflow_vip-d6c661a5286f.parquet,True,True,41584,41584,1783448614927583100,1783448614927583100,True
database/data/bronze/cashflow_vip/cashflow_vip-d6e3fda43312.parquet,True,True,715785,715785,1783449331332839800,1783449331332839800,True
database/data/bronze/cashflow_vip/cashflow_vip-d6fa5663557e.parquet,True,True,19090,19090,1783448660556599600,1783448660556599600,True
database/data/bronze/cashflow_vip/cashflow_vip-d71738761303.parquet,True,True,13876,13876,1783448558469786800,1783448558469786800,True
database/data/bronze/cashflow_vip/cashflow_vip-d71a4494fe80.parquet,True,True,12089,12089,1783449345211425600,1783449345211425600,True
database/data/bronze/cashflow_vip/cashflow_vip-d74c6d41480d.parquet,True,True,42782,42782,1783448516629812900,1783448516629812900,True
database/data/bronze/cashflow_vip/cashflow_vip-d78a44725855.parquet,True,True,16443,16443,1783448557618068100,1783448557618068100,True
database/data/bronze/cashflow_vip/cashflow_vip-d80ead11550a.parquet,True,True,19891,19891,1783448488384418600,1783448488384418600,True
database/data/bronze/cashflow_vip/cashflow_vip-d869d95eb6a9.parquet,True,True,16988,16988,1783449338853669300,1783449338853669300,True
database/data/bronze/cashflow_vip/cashflow_vip-d8b2c021a9e2.parquet,True,True,67893,67893,1783448457993576900,1783448457993576900,True
database/data/bronze/cashflow_vip/cashflow_vip-d8b73e08a654.parquet,True,True,35303,35303,1783448857461425700,1783448857461425700,True
database/data/bronze/cashflow_vip/cashflow_vip-d8d6bdc1a749.parquet,True,True,23664,23664,1783448546660403300,1783448546660403300,True
database/data/bronze/cashflow_vip/cashflow_vip-d93b51d8821d.parquet,True,True,29564,29564,1783448549226306100,1783448549226306100,True
database/data/bronze/cashflow_vip/cashflow_vip-d951c835253b.parquet,True,True,32023,32023,1783449317958678200,1783449317958678200,True
database/data/bronze/cashflow_vip/cashflow_vip-d9838cbaaa14.parquet,True,True,17436,17436,1783448646570135600,1783448646570135600,True
database/data/bronze/cashflow_vip/cashflow_vip-d9e060784a54.parquet,True,True,63068,63068,1783448619875929400,1783448619875929400,True
database/data/bronze/cashflow_vip/cashflow_vip-d9f0c75d722d.parquet,True,True,18464,18464,1783448604842833100,1783448604842833100,True
database/data/bronze/cashflow_vip/cashflow_vip-da402b885b69.parquet,True,True,55322,55322,1783448550617310300,1783448550617310300,True
database/data/bronze/cashflow_vip/cashflow_vip-dabb131b76dc.parquet,True,True,216583,216583,1783448794525546800,1783448794525546800,True
database/data/bronze/cashflow_vip/cashflow_vip-dac1dfc0c901.parquet,True,True,64757,64757,1783448799514555000,1783448799514555000,True
database/data/bronze/cashflow_vip/cashflow_vip-dad2f4881466.parquet,True,True,17061,17061,1783449178904654800,1783449178904654800,True
database/data/bronze/cashflow_vip/cashflow_vip-dad3ecee31cb.parquet,True,True,16238,16238,1783449099691764900,1783449099691764900,True
database/data/bronze/cashflow_vip/cashflow_vip-db04e4565a61.parquet,True,True,83527,83527,1783448896922905000,1783448896922905000,True
database/data/bronze/cashflow_vip/cashflow_vip-db13db7b37ee.parquet,True,True,16415,16415,1783449277435892800,1783449277435892800,True
database/data/bronze/cashflow_vip/cashflow_vip-db37be7f2a99.parquet,True,True,13786,13786,1783449046373925200,1783449046373925200,True
database/data/bronze/cashflow_vip/cashflow_vip-db3bb1360dbf.parquet,True,True,19770,19770,1783449197565527400,1783449197565527400,True
database/data/bronze/cashflow_vip/cashflow_vip-db772d243570.parquet,True,True,18800,18800,1783449239257131400,1783449239257131400,True
