factor,trade_date,baseline_log_total_mv,portfolio_log_total_mv,active_log_total_mv,portfolio_size_percentile,baseline_count,holding_count,missing_size_count
PE_TTM,20220128,13.608776538580251,14.10242275786862,0.4936462192883688,0.6231022558924556,3787,757,0
PE_TTM,20220228,13.647115804432023,14.124548583196711,0.4774327787646886,0.6184413348961466,3809,762,0
PE_TTM,20220331,13.569102412665996,14.109007242373517,0.5399048297075204,0.6342686417027267,3858,772,0
PE_TTM,20220429,13.407708332819947,13.991580457781343,0.5838721249613954,0.642801693695139,3841,766,0
PE_TTM,20220531,13.504794023070835,14.06948967081097,0.5646956477401357,0.6390881472477384,3823,765,0
PE_TTM,20220630,13.569102600347632,14.047282603620836,0.478180003273204,0.6185402084934793,3852,770,0
PE_TTM,20220729,13.583963649058107,14.038840665756547,0.4548770166984397,0.615825974899334,3885,777,0
PE_TTM,20220831,13.55084967046567,14.054483838345186,0.5036341678795164,0.6262736266475983,3822,764,0
PE_TTM,20220930,13.450597896064385,13.974313562821646,0.5237156667572602,0.6295812697435685,3863,773,0
PE_TTM,20221031,13.487820947365119,13.960982544745189,0.47316159738007,0.6171284309264733,3834,767,0
PE_TTM,20221130,13.541677062509157,14.010173303825162,0.4684962413160054,0.6152072543174515,3874,775,0
PE_TTM,20221230,13.475068496155057,13.860097297882717,0.3850288017276604,0.5947595908806245,3929,786,0
PE_TTM,20230131,13.55462334900571,13.947147384346255,0.3925240353405446,0.5966907086098436,3937,788,0
PE_TTM,20230228,13.586287633047615,13.954600542750534,0.36831290970291874,0.5951188693223182,3947,790,0
PE_TTM,20230331,13.562511972198239,13.87045218012129,0.30794020792305155,0.5812805922317813,3996,799,0
PE_TTM,20230428,13.54007299970506,13.856612432307049,0.3165394326019886,0.5805496666932524,3946,788,0
PE_TTM,20230531,13.536820895032493,13.861483701929531,0.3246628068970381,0.5839824079022358,3935,787,0
PE_TTM,20230630,13.545064575238678,13.81051836428685,0.26545378904817163,0.574220325195532,3974,795,0
PE_TTM,20230731,13.538436941661741,13.83537682680957,0.2969398851478289,0.5820912108009719,4012,803,0
PE_TTM,20230831,13.499901974375607,13.797620873799026,0.297718899423419,0.5835956226403536,3957,792,0
PE_TTM,20230928,13.489370027298534,13.780238979696438,0.2908689523979042,0.5816028244941347,3976,795,0
PE_TTM,20231031,13.47589341930087,13.81834877709381,0.34245535779293945,0.595179577169967,3961,793,0
PE_TTM,20231130,13.519058009029305,14.094911788802362,0.5758537797730572,0.6449589810529646,3975,795,0
PE_TTM,20231229,13.510515274113313,14.183672290258837,0.6731570161455238,0.6713306818801419,3994,799,0
PE_TTM,20240131,13.304418928055581,13.95659132346903,0.6521723954134497,0.6630739785624447,4012,803,0
PE_TTM,20240229,13.367580554326628,13.911757084600314,0.5441765302736865,0.6269862858613946,4015,803,0
PE_TTM,20240329,13.393554545577386,13.885898539196564,0.492343993619178,0.6184920816964552,4059,812,0
PE_TTM,20240430,13.395817542381486,13.917044153200957,0.5212266108194701,0.6187956164040365,4036,807,0
PE_TTM,20240531,13.38237526768476,13.867334879855822,0.4849596121710622,0.6101126178171145,4044,809,0
PE_TTM,20240628,13.294564474239296,13.755562565410262,0.4609980911709659,0.6044590082020158,4052,810,0
PE_TTM,20240731,13.286004686532426,13.770998154820209,0.484993468287783,0.6114834933881462,4057,811,0
PE_TTM,20240830,13.256772193117472,13.732782338270377,0.4760101451529053,0.6104586842176764,3955,791,0
PE_TTM,20240930,13.452003527951062,13.90380650561443,0.45180297766336786,0.6044847605874638,3954,791,0
PE_TTM,20241031,13.515172317545998,14.076199464610433,0.5610271470644346,0.6321598081502824,3874,775,0
PE_TTM,20241129,13.560478770682902,14.192513893630759,0.6320351229478565,0.6550837805662401,3889,778,0
PE_TTM,20241231,13.511587965277073,14.091577657557378,0.5799896922803054,0.6375854700854701,3900,780,0
PE_TTM,20250127,13.504976874600374,14.117049495561789,0.6120726209614151,0.6458808346443915,3908,782,0
PE_TTM,20250228,13.562257323906698,14.169158046666162,0.6069007227594643,0.6468354603767236,3916,783,0
PE_TTM,20250331,13.572481301368155,14.21077321436135,0.6382919129931945,0.6542755885786301,3936,787,0
PE_TTM,20250430,13.552933452858039,14.22146647027929,0.668533017421252,0.6650592133537784,3886,776,0
PE_TTM,20250530,13.584394728277653,14.27964778877569,0.6952530604980378,0.673311262919589,3888,778,0
PE_TTM,20250630,13.631720388977307,14.286255306568908,0.6545349175916009,0.6652750453293913,3903,781,0
PE_TTM,20250731,13.67452730972718,14.351525841108918,0.6769985313817379,0.6678775499946311,3913,783,0
PE_TTM,20250829,13.759321918638127,14.412724056381162,0.6534021377430346,0.6596879376251198,3859,772,0
PE_TTM,20250930,13.76169740625236,14.361152363260917,0.5994549570085574,0.6437001877416387,3861,772,0
PE_TTM,20251031,13.783614975253334,14.44718705761261,0.6635720823592752,0.6589102704916254,3841,768,0
PE_TTM,20251128,13.756562589553726,14.431063816171218,0.6745012266174921,0.6618843993843992,3848,770,0
PE_TTM,20251231,13.780069829687235,14.392332542212122,0.6122627125248865,0.642333008105046,3865,773,0
PE_TTM,20260130,13.851755229943018,14.42885348318867,0.5770982532456514,0.6362206035379813,3875,775,0
PE_TTM,20260227,13.884485408085922,14.445259501096753,0.5607740930108314,0.6303591638208005,3891,778,0
PE_TTM,20260331,13.774627784141686,14.368149531047777,0.5935217469060916,0.6378963342515259,3932,787,0
PE_TTM,20260430,13.851807967971096,14.409035469787234,0.5572275018161381,0.6265647567036751,3912,783,0
PE_TTM,20260529,13.814471704624136,14.297382435727801,0.4829107311036651,0.6058035861736664,3929,786,0
PE_TTM,20260630,13.757988335181702,14.140518964097215,0.3825306289155126,0.5818912640365284,3936,787,0
ROE,20220128,13.527852533324959,14.181552915397603,0.6537003820726444,0.6686102261725297,4407,881,0
ROE,20220228,13.56585169588104,14.216428283105941,0.6505765872249007,0.6680512206799951,4427,886,0
ROE,20220331,13.497422675908707,14.149386405810361,0.6519637299016541,0.6672553000838862,4464,893,0
ROE,20220429,13.330574048124532,14.040555274075434,0.7099812259509015,0.6648714411327733,4472,885,0
ROE,20220531,13.421135676010346,14.159789939645535,0.7386542636351887,0.6869443209327603,4498,900,0
ROE,20220630,13.48792974916534,14.221387760319043,0.7334580111537026,0.6815615820119186,4527,905,0
ROE,20220729,13.510160456933223,14.171138435100982,0.6609779781677592,0.6708890838634203,4559,912,0
ROE,20220831,13.469032238878778,14.16787169268203,0.6988394538032523,0.6784367104206138,4612,922,0
ROE,20220930,13.36926216123646,14.04331476367058,0.67405260243412,0.6711756758783564,4655,931,0
ROE,20221031,13.395405091950657,14.10139988307762,0.7059947911269635,0.679369544938375,4686,937,1
ROE,20221130,13.457098820417032,14.113764261856298,0.6566654414392659,0.6674162159310018,4728,946,0
ROE,20221230,13.39838242046714,13.994112771238038,0.5957303507708982,0.6503875544895925,4780,956,0
ROE,20230131,13.474916410719583,14.06439057947574,0.5894741687561567,0.6492838088800452,4786,957,0
ROE,20230228,13.499611806621152,14.055897032854388,0.5562852262332356,0.6434544710154402,4814,963,0
ROE,20230331,13.479012148153421,14.04260548023099,0.5635933320775681,0.6436532441903984,4848,970,0
ROE,20230428,13.450533559035414,14.08209884753446,0.631565288499047,0.6459190626442894,4859,965,0
ROE,20230531,13.447372959537425,14.045404536730945,0.5980315771935203,0.6506059081849347,4891,978,0
ROE,20230630,13.44983396528639,14.028470351835095,0.5786363865487054,0.6451389764998682,4942,988,0
ROE,20230731,13.45883768599557,14.03090921812961,0.5720715321340393,0.6451413249065738,4969,994,0
ROE,20230831,13.415140334067397,13.976684363862578,0.561544029795181,0.647766268118127,5002,1001,0
ROE,20230928,13.40761997609005,13.940975917924378,0.5333559418343281,0.6413380151440465,5019,1004,0
ROE,20231031,13.391586075635944,13.947423930239825,0.5558378546038814,0.6455443848545083,5032,1007,0
ROE,20231130,13.436365042773792,13.981744224003926,0.5453791812301336,0.644887233821421,5049,1010,0
ROE,20231229,13.425961604712603,13.980407399500244,0.5544457947876413,0.6470064058670368,5066,1013,0
ROE,20240131,13.21130403584524,13.808877809373552,0.5975737735283122,0.6533815983733755,5085,1017,0
ROE,20240229,13.265189891317156,13.900224672340908,0.6350347810237515,0.6566158720550237,5089,1018,0
ROE,20240329,13.296324407826035,13.948148949378963,0.6518245415529282,0.6574932032040116,5099,1020,0
ROE,20240430,13.283260727955764,13.924760566524604,0.6414998385688406,0.652969954132193,5068,1013,0
ROE,20240531,13.26186091374952,13.903930314366145,0.6420694006166254,0.6543382832580654,5094,1019,0
ROE,20240628,13.167664835784514,13.823200761480432,0.6555359256959186,0.655001580564754,5103,1021,0
ROE,20240731,13.168907191384136,13.785998109622959,0.6170909182388229,0.6493404494856928,5103,1020,0
ROE,20240830,13.123837412027148,13.73888736456731,0.6150499525401614,0.6483311195950869,5111,1022,0
ROE,20240930,13.327985140635553,13.974790740398674,0.6468055997631215,0.6533848221412843,5114,1022,0
ROE,20241031,13.398566879492098,14.005418042356563,0.6068511628644657,0.6466461181640625,5120,1024,0
ROE,20241129,13.44292932580768,14.023441941024293,0.5805126152166125,0.644346224209681,5134,1027,0
ROE,20241231,13.384183365260759,13.995403789159472,0.6112204238987129,0.6480415940672638,5143,1028,0
ROE,20250127,13.368578359227817,13.99649665303293,0.6279182938051129,0.6529473561186496,5157,1032,0
ROE,20250228,13.437829046871714,14.035564525828768,0.5977354789570537,0.6482153286881392,5158,1031,0
ROE,20250331,13.437959280610594,14.115108200182133,0.6771489195715397,0.665817822024302,5162,1033,0
ROE,20250430,13.425684525905208,14.008060888504897,0.582376362599689,0.6481037333135935,5135,1026,0
ROE,20250530,13.459462706479618,14.028122153670633,0.5686594471910151,0.6465844195802097,5165,1032,0
ROE,20250630,13.510328311670834,14.061599253929582,0.5512709422587481,0.6412204453730489,5184,1037,0
ROE,20250731,13.557793404836662,14.092351919370468,0.5345585145338063,0.6389950104283919,5191,1039,0
ROE,20250829,13.63162261900554,14.190642487344203,0.5590198683386625,0.6449502875166431,5196,1039,0
ROE,20250930,13.632857255744115,14.255550165663818,0.6226929099197029,0.6519829570248556,5204,1041,0
ROE,20251031,13.64684093632186,14.282023458067247,0.6351825217453868,0.6612755998304911,5215,1043,0
ROE,20251128,13.631569273587985,14.240186578591528,0.608617305003543,0.6534970947365635,5217,1043,0
ROE,20251231,13.64693447339505,14.270407349983438,0.623472876588389,0.6538876803305801,5239,1048,0
ROE,20260130,13.71748109538549,14.330801713429018,0.6133206180435273,0.652116412196427,5249,1050,0
ROE,20260227,13.750634836721947,14.349363142697966,0.5987283059760191,0.6474864663948617,5258,1052,0
ROE,20260331,13.640680720400868,14.323603744571582,0.682923024170714,0.6606490994388193,5266,1053,0
ROE,20260430,13.703769951468612,14.376171489455707,0.6724015379870956,0.6576377293097613,5281,1056,0
ROE,20260529,13.661940646839094,14.35014287547739,0.6882022286382963,0.656798982729904,5297,1059,0
ROE,20260630,13.597639559715336,14.303895848921846,0.7062562892065092,0.6521990032039873,5300,1060,0
Revenue_Growth,20220128,13.522868266531216,13.744965191080682,0.22209692454946683,0.5647845765903794,4425,885,0
Revenue_Growth,20220228,13.560834101159324,13.785398398319204,0.2245642971598798,0.564155071167285,4445,889,0
Revenue_Growth,20220331,13.494165395395758,13.70895469057538,0.21478929517962264,0.5644888901295223,4478,896,0
Revenue_Growth,20220429,13.326714612552621,13.635850123804254,0.3091355112516325,0.5828332569800276,4479,886,0
Revenue_Growth,20220531,13.420175424395072,13.719744882380361,0.2995694579852888,0.5803246608850345,4497,900,0
Revenue_Growth,20220630,13.486809433020852,13.81791519059655,0.33110575757569727,0.5854206390089917,4526,905,0
Revenue_Growth,20220729,13.509996196239847,13.83448390635765,0.3244877101178041,0.5862952943682184,4556,911,0
Revenue_Growth,20220831,13.469012398401567,13.827925505504538,0.3589131071029712,0.5976779278260345,4608,921,0
Revenue_Growth,20220930,13.369264880788515,13.725327857950987,0.3560629771624715,0.5966180540271648,4651,931,0
Revenue_Growth,20221031,13.39526426168842,13.73461137831144,0.33934711662302064,0.5929789921846972,4683,937,1
Revenue_Growth,20221130,13.457006590244163,13.773913372751185,0.3169067825070222,0.5889608913524257,4725,945,0
Revenue_Growth,20221230,13.398269030012916,13.700654800580375,0.30238577056745974,0.5839315259747939,4777,956,0
Revenue_Growth,20230131,13.47474577696005,13.787662966214977,0.31291718925492695,0.5870035398357691,4783,957,0
Revenue_Growth,20230228,13.499373745204279,13.789793606235936,0.2904198610316566,0.5825136090153759,4811,962,0
Revenue_Growth,20230331,13.478926958281498,13.72668160220578,0.24775464392428148,0.5734982135000533,4846,969,0
Revenue_Growth,20230428,13.450412962495154,13.5238390046987,0.07342604220354687,0.5268111783991793,4858,965,0
Revenue_Growth,20230531,13.44728726049303,13.501375774869114,0.05408851437608497,0.5203955319691704,4890,978,0
Revenue_Growth,20230630,13.449808389107316,13.511926388760418,0.062117999653102274,0.5226725973778031,4941,988,0
Revenue_Growth,20230731,13.458807551091933,13.49860494486017,0.039797393768237654,0.5169504344910042,4968,994,0
Revenue_Growth,20230831,13.415108273518525,13.511300713701694,0.09619244018316842,0.5338667266546688,5001,1000,0
Revenue_Growth,20230928,13.407585508358919,13.48971313045431,0.08212762209539193,0.5303177485355511,5018,1004,0
Revenue_Growth,20231031,13.39150091577204,13.453833188453537,0.06233227268149655,0.5228916368959324,5031,1007,0
Revenue_Growth,20231130,13.436297851306554,13.491145538310896,0.05484768700434195,0.5208649440617593,5048,1010,0
Revenue_Growth,20231229,13.425912064955432,13.479426264601695,0.053514199646263805,0.5214532888832151,5065,1013,0
Revenue_Growth,20240131,13.211287082968024,13.257817754445007,0.04653067147698309,0.5201087801628802,5084,1017,0
Revenue_Growth,20240229,13.265159237838713,13.330767599545451,0.06560836170673845,0.5242722195450444,5088,1018,0
Revenue_Growth,20240329,13.296329572745439,13.36062535797733,0.0642957852318915,0.5245945161116624,5098,1020,0
Revenue_Growth,20240430,13.28326912489939,13.256371380951165,-0.026897743948223862,0.4971155519006809,5067,1013,0
Revenue_Growth,20240531,13.261887414458078,13.241072062833766,-0.020815351624312584,0.5002412439710685,5093,1019,0
Revenue_Growth,20240628,13.167709309085627,13.167416212990927,-0.00029309609469940767,0.5047410281243034,5102,1020,0
Revenue_Growth,20240731,13.16894420001527,13.159668273088794,-0.00927592692647572,0.5014580018600934,5102,1020,0
Revenue_Growth,20240830,13.123837412027148,13.170196826631283,0.04635941460413484,0.5150784674166957,5111,1022,0
Revenue_Growth,20240930,13.327985140635553,13.350058954618326,0.022073813982773416,0.509126935230942,5114,1022,0
Revenue_Growth,20241031,13.398566879492098,13.433317590401415,0.03475071090931792,0.5132774353027344,5120,1024,0
Revenue_Growth,20241129,13.44292932580768,13.464183770970081,0.02125444516240016,0.5090104194917969,5134,1027,0
Revenue_Growth,20241231,13.384183365260759,13.425994776721273,0.04181141146051459,0.5139826828199865,5143,1028,0
Revenue_Growth,20250127,13.368578359227817,13.440483845840319,0.0719054866125024,0.5227645534856664,5157,1032,0
Revenue_Growth,20250228,13.437829046871714,13.51784187860911,0.08001283173739537,0.5254456742118783,5158,1031,0
Revenue_Growth,20250331,13.437959280610594,13.522719731055274,0.08476045044467995,0.5252546440159733,5162,1033,0
Revenue_Growth,20250430,13.425684525905208,13.425380133684328,-0.0003043922208796346,0.4985810029780716,5135,1026,0
Revenue_Growth,20250530,13.459462706479618,13.449057182384454,-0.010405524095164154,0.4966066510577305,5165,1032,0
Revenue_Growth,20250630,13.510328311670834,13.529311834388842,0.01898352271800796,0.5036050394656951,5184,1037,0
Revenue_Growth,20250731,13.557793404836662,13.57414154456578,0.01634813972911786,0.5031431649766226,5191,1039,0
Revenue_Growth,20250829,13.63162261900554,13.72823788359701,0.0966152645914704,0.5254365725911915,5196,1039,0
Revenue_Growth,20250930,13.632857255744115,13.756216814092335,0.12335955834821988,0.5294152285133508,5204,1041,0
Revenue_Growth,20251031,13.64684093632186,13.808164027853918,0.16132309153205782,0.5410537675725215,5215,1043,0
Revenue_Growth,20251128,13.631569273587985,13.775967370471525,0.1443980968835401,0.5369423400267324,5217,1043,0
Revenue_Growth,20251231,13.64693447339505,13.823098792424778,0.17616431902972884,0.5433949940915827,5239,1048,0
Revenue_Growth,20260130,13.71748109538549,13.906172376328444,0.18869128094295284,0.5469446334449191,5249,1050,0
Revenue_Growth,20260227,13.750634836721947,13.939803205207967,0.1891683684860208,0.54661374230396,5258,1052,0
Revenue_Growth,20260331,13.640680720400868,13.838608408873716,0.19792768847284847,0.550111738331766,5266,1053,0
Revenue_Growth,20260430,13.703769951468612,13.986277847959895,0.2825078964912837,0.5672830845856789,5281,1056,0
Revenue_Growth,20260529,13.661940646839094,13.978379832757284,0.3164391859181901,0.5745738095734699,5297,1059,0
Revenue_Growth,20260630,13.597639559715336,13.974033063302816,0.37639350358747947,0.5827728729085084,5300,1060,0
Turnover_20D,20220128,13.521590046725507,13.064416418229492,-0.4571736284960153,0.38763818281383117,4396,879,0
Turnover_20D,20220228,13.561357133383732,13.192897324235588,-0.3684598091481437,0.41298030261235574,4424,885,0
Turnover_20D,20220331,13.496625352510716,13.183970278787141,-0.31265507372357426,0.4262474194551062,4444,889,0
Turnover_20D,20220429,13.327780716662252,12.9667746392902,-0.3610060773720516,0.4192026616270129,4438,878,0
Turnover_20D,20220531,13.424105579549229,13.1216400073647,-0.30246557218452885,0.4315996800281765,4482,897,0
Turnover_20D,20220630,13.489453537352219,13.264649979648077,-0.22480355770414207,0.45751234567901233,4500,900,0
Turnover_20D,20220729,13.512844606940737,13.268251942798024,-0.2445926641427132,0.4501184158589534,4530,906,0
Turnover_20D,20220831,13.470658933966696,13.108808842943107,-0.3618500910235891,0.4144282651266347,4568,914,0
Turnover_20D,20220930,13.373454984658634,12.997606403061681,-0.3758485815969532,0.41076668955016427,4613,923,0
Turnover_20D,20221031,13.399326779059873,13.093539870543832,-0.3057869085160405,0.42829995095589724,4648,930,0
Turnover_20D,20221130,13.461994046405511,13.11943301554524,-0.3425610308602707,0.41814760468465534,4698,940,0
Turnover_20D,20221230,13.412120136673463,13.076098384212274,-0.33602175246118904,0.4211011023114281,4726,945,0
Turnover_20D,20230131,13.479727484575713,13.194674901190107,-0.2850525833856068,0.437373156042781,4766,953,0
Turnover_20D,20230228,13.503184025786993,13.158361315058215,-0.3448227107287778,0.4122670996673286,4792,959,0
Turnover_20D,20230331,13.482446862826492,13.280727616782382,-0.20171924604411018,0.45509660794191387,4821,964,0
Turnover_20D,20230428,13.452932914705055,13.425083750638427,-0.027849164066628518,0.5050232700450425,4824,958,0
Turnover_20D,20230531,13.450269268843678,13.326897942858384,-0.12337132598529443,0.47789833443411384,4860,972,0
Turnover_20D,20230630,13.45246764771375,13.255205013230771,-0.19726263448297843,0.45697710224389787,4906,981,0
Turnover_20D,20230731,13.461649663856091,13.126800291975036,-0.3348493718810559,0.4109144157680313,4936,987,0
Turnover_20D,20230831,13.415983561760768,13.117617930267203,-0.29836563149356543,0.41598088957049006,4974,995,0
Turnover_20D,20230928,13.409580904759235,13.0835041513146,-0.32607675344463516,0.4125961999999998,5000,1000,0
Turnover_20D,20231031,13.392564122975672,13.15315226812362,-0.23941185485205274,0.44055067097095896,5018,1004,0
Turnover_20D,20231130,13.438376487717445,13.007685947158581,-0.4306905405588637,0.39944187563826167,5036,1008,0
Turnover_20D,20231229,13.427462061618487,12.873644024041257,-0.5538180375772299,0.35158559049881594,5047,1010,0
Turnover_20D,20240131,13.21282375963571,12.638790523214679,-0.5740332364210303,0.3484228100573419,5072,1015,0
Turnover_20D,20240229,13.26531015576271,12.701335497828868,-0.5639746579338425,0.35249624712886257,5081,1017,0
Turnover_20D,20240329,13.297208487247481,12.888966339313551,-0.40824214793392954,0.3967134795681659,5090,1018,0
Turnover_20D,20240430,13.28356455270005,12.816112981137591,-0.4674515715624583,0.3780125361160837,5063,1012,0
Turnover_20D,20240531,13.26217200369806,12.842017077311823,-0.4201549263862372,0.39616735724162094,5091,1018,0
Turnover_20D,20240628,13.167262649250807,12.788648298299513,-0.3786143509512936,0.41013725289732483,5097,1019,0
Turnover_20D,20240731,13.168812360563926,12.735069815748416,-0.43374254481551056,0.392913517240689,5098,1019,0
Turnover_20D,20240830,13.124225550229514,12.650383493505736,-0.4738420567237789,0.3784038032222491,5103,1020,0
Turnover_20D,20240930,13.328761489222952,12.92889420982085,-0.39986727940210187,0.40524509099779893,5107,1021,0
Turnover_20D,20241031,13.3983081102796,13.037413992640712,-0.3608941176388889,0.4129981103424293,5109,1021,0
Turnover_20D,20241129,13.442790570498149,13.083969034016286,-0.3588215364818623,0.4104905175490778,5125,1025,0
Turnover_20D,20241231,13.3839086815982,13.008064672716785,-0.37584400888141545,0.4132596329449508,5133,1026,0
Turnover_20D,20250127,13.368409608013614,13.076192974168961,-0.292216633844653,0.4364141547220026,5145,1029,0
Turnover_20D,20250228,13.438019890647979,13.269400087875516,-0.16861980277246325,0.4763723222206645,5155,1031,0
Turnover_20D,20250331,13.437378825020863,12.994415980073084,-0.44296284494777893,0.38795570994812956,5152,1031,0
Turnover_20D,20250430,13.42602858573772,12.993694666557957,-0.43233391917976327,0.38809071934134803,5126,1024,0
Turnover_20D,20250530,13.459570256385545,12.990706951936875,-0.46886330444866964,0.37491250588229313,5159,1031,0
Turnover_20D,20250630,13.509821442310596,13.11547978934627,-0.3943416529643251,0.39568857379656397,5176,1035,0
Turnover_20D,20250731,13.556497723691448,13.249911319442955,-0.3065864042484936,0.42650314148124324,5184,1037,0
Turnover_20D,20250829,13.632210404268339,13.436213930026708,-0.19599647424163003,0.4625299713433847,5188,1038,0
Turnover_20D,20250930,13.632862280058628,13.564579576868631,-0.06828270318999685,0.5007466369828193,5193,1039,0
Turnover_20D,20251031,13.645760815188757,13.568784246306656,-0.0769765688821007,0.49532918592880226,5204,1041,0
Turnover_20D,20251128,13.631390708277223,13.419225144396908,-0.2121655638803155,0.45366975328969517,5207,1041,0
Turnover_20D,20251231,13.645161489637013,13.499287926717603,-0.14587356291941056,0.4741716552972296,5224,1045,0
Turnover_20D,20260130,13.717871001152767,13.64820062706878,-0.06967037408398724,0.5014236495542219,5240,1048,0
Turnover_20D,20260227,13.75103865098457,13.711165126662982,-0.03987352432158886,0.5090406163559361,5246,1049,0
Turnover_20D,20260331,13.64161672855652,13.648846033367768,0.0072293048112470615,0.5229199663742219,5254,1051,0
Turnover_20D,20260430,13.702989227103503,13.784711657117105,0.08172243001360258,0.5443450815930289,5264,1052,0
Turnover_20D,20260529,13.660881703719667,13.826805138161866,0.16592343444219892,0.5650729326197811,5283,1056,0
Turnover_20D,20260630,13.597301096275919,13.9661627298724,0.36886163359648094,0.6078783781997391,5291,1058,0
Volatility,20220128,13.571571730048403,13.627301543437524,0.055729813389120864,0.5014658726209132,3819,764,0
Volatility,20220228,13.603661620920974,13.689740827091113,0.08607920617013853,0.5077517497685319,3930,786,0
Volatility,20220331,13.53783681079227,13.72039511043954,0.18255829964727077,0.5324845570218394,3966,794,0
Volatility,20220429,13.36809459410582,13.662002077293218,0.29390748318739846,0.5545567793255557,3979,786,0
Volatility,20220531,13.461219514510883,13.733713330863702,0.272493816352819,0.5532415808676053,4027,806,0
Volatility,20220630,13.525058238663016,13.78816697995256,0.2631087412895443,0.551854246414659,4072,814,0
Volatility,20220729,13.545901006100936,13.823749225524864,0.27784821942392846,0.5577771407992119,4123,825,0
Volatility,20220831,13.502751009676292,13.866876017519626,0.36412500784333446,0.578253391172033,4185,837,0
Volatility,20220930,13.408207191703855,13.849656381043912,0.44144918934005695,0.5960285865810934,4218,844,0
Volatility,20221031,13.43158775466666,13.855467994800325,0.42388024013366454,0.5932775640844261,4246,849,0
Volatility,20221130,13.488955470165514,13.875303970898598,0.38634850073308336,0.5875358723908063,4317,864,0
Volatility,20221230,13.441663224001005,13.828304731754457,0.38664150775345263,0.5837832387123818,4355,871,0
Volatility,20230131,13.51476768035383,13.852364090583954,0.337596410230125,0.574625856812986,4386,877,0
Volatility,20230228,13.541782256745636,13.822761361756468,0.28097910501083234,0.5597302394039049,4422,885,0
Volatility,20230331,13.520813005427218,13.787977927759588,0.26716492233236977,0.5522374247334867,4458,892,0
Volatility,20230428,13.490935696876141,13.749850209479359,0.2589145126032175,0.5475748381417895,4470,887,0
Volatility,20230531,13.482959626566508,13.659129449345166,0.17616982277865745,0.5296292116432325,4509,902,0
Volatility,20230630,13.486235215851414,13.656200157565783,0.16996494171436893,0.528805002778703,4547,909,0
Volatility,20230731,13.497620772221698,13.733878261048437,0.23625748882673925,0.5510541202281389,4573,915,0
Volatility,20230831,13.443695916599415,13.660854133071508,0.2171582164720931,0.5511212009890302,4627,926,0
Volatility,20230928,13.438776259684262,13.665397511545022,0.22662125186075954,0.5530086816260447,4662,933,0
Volatility,20231031,13.42089854741757,13.617534010414351,0.19663546299678103,0.5474068014559704,4704,941,0
Volatility,20231130,13.458666664486195,13.824249372948275,0.36558270846207996,0.5825202973930135,4744,949,0
Volatility,20231229,13.442818547440607,13.844325415050104,0.4015068676094966,0.5950483218886754,4776,955,0
Volatility,20240131,13.231183509909348,13.852579150676444,0.621395640767096,0.6467035400386129,4805,961,0
Volatility,20240229,13.28430178476428,14.172095324303635,0.8877935395393557,0.7092530000275705,4816,964,0
Volatility,20240329,13.314037003145536,14.190729588812651,0.876692585667115,0.7071113709728091,4845,969,0
Volatility,20240430,13.301969246474718,14.3269164192869,1.0249471728121815,0.7378849202863755,4839,967,0
Volatility,20240531,13.277587833864457,14.35626474552923,1.0786769116647736,0.7495272504198152,4887,978,0
Volatility,20240628,13.180291238200569,14.305838177499425,1.1255469392988555,0.7551095903079623,4917,983,0
Volatility,20240731,13.178570283754711,14.294087181491996,1.115516897737285,0.7560108453809244,4953,990,0
Volatility,20240830,13.134434328275573,14.255511155989952,1.1210768277143792,0.7574327797836837,4985,997,0
Volatility,20240930,13.337234260653611,14.389621956254448,1.052387695600837,0.7443315999999998,5000,1000,0
Volatility,20241031,13.405884963377384,14.34191642825747,0.9360314648800863,0.7240444260212627,5008,1001,0
Volatility,20241129,13.44781195423606,14.362275882857062,0.9144639286210019,0.7241393509967077,5026,1005,0
Volatility,20241231,13.387822905541752,14.383658610033228,0.9958357044914763,0.7377748377475181,5038,1007,0
Volatility,20250127,13.371238510831102,14.370663816802068,0.9994253059709663,0.7390676837673816,5055,1011,0
Volatility,20250228,13.438602399408,14.29126625442384,0.852663855015841,0.708086151749219,5064,1013,0
Volatility,20250331,13.438513009678339,14.239609520793305,0.8010965111149666,0.6908598256245736,5063,1013,0
Volatility,20250430,13.427200569807116,14.224446009172622,0.797245439365506,0.6888286562419376,5033,1005,0
Volatility,20250530,13.46111574537193,14.2459502702822,0.78483452491027,0.6885269155322289,5059,1011,0
Volatility,20250630,13.511359034726743,14.267860803676843,0.7565017689501001,0.6812345755721726,5074,1015,0
Volatility,20250731,13.557933564838061,14.276319442462611,0.7183858776245504,0.6724896245618441,5079,1016,0
Volatility,20250829,13.63220582690543,14.326415280149078,0.6942094532436478,0.6668901666217342,5082,1016,0
Volatility,20250930,13.632976643997033,14.300035511835695,0.6670588678386622,0.6580930288211022,5090,1018,0
Volatility,20251031,13.646251944189403,14.326550007868146,0.6802980636787428,0.6638702815504877,5102,1020,0
Volatility,20251128,13.631335804190382,14.314432235078854,0.6830964308884724,0.6672235417099023,5102,1020,0
Volatility,20251231,13.644828472240823,14.26938494972703,0.6245564774862071,0.6472510881641922,5119,1024,0
Volatility,20260130,13.715740684681696,14.230182763957544,0.5144420792758471,0.6178184205397531,5131,1026,0
Volatility,20260227,13.749860712799306,14.199989420427702,0.4501287076283962,0.6006511206361971,5139,1028,0
Volatility,20260331,13.641080628774485,14.139571807672985,0.49849117889849914,0.6128323258607189,5138,1028,0
