factor,trade_date,decile,average_forward_return,stock_count
Turnover_20D,20220128,10,0.05884100409081829,440
Turnover_20D,20220228,1,-0.06369368916476996,442
Turnover_20D,20220228,2,-0.06586716526620058,442
Turnover_20D,20220228,3,-0.07146455692689593,443
Turnover_20D,20220228,4,-0.06385366649681469,442
Turnover_20D,20220228,5,-0.07259203304421681,443
Turnover_20D,20220228,6,-0.07976805147799232,442
Turnover_20D,20220228,7,-0.08883936558213665,442
Turnover_20D,20220228,8,-0.06239047658749367,443
Turnover_20D,20220228,9,-0.05052746073006726,442
Turnover_20D,20220228,10,-0.045754683459103385,443
Turnover_20D,20220331,1,-0.09717749019549461,444
Turnover_20D,20220331,2,-0.0994823707724579,444
Turnover_20D,20220331,3,-0.11222821536006551,445
Turnover_20D,20220331,4,-0.12537337863410403,444
Turnover_20D,20220331,5,-0.14288975988864155,445
Turnover_20D,20220331,6,-0.1320769552000381,444
Turnover_20D,20220331,7,-0.1303464122811393,444
Turnover_20D,20220331,8,-0.1560662594662708,445
Turnover_20D,20220331,9,-0.16133606056357047,443
Turnover_20D,20220331,10,-0.1860322196592186,445
Turnover_20D,20220429,1,0.07509606825769341,443
Turnover_20D,20220429,2,0.08560198479894189,444
Turnover_20D,20220429,3,0.09892927663579802,444
Turnover_20D,20220429,4,0.10758763504792196,444
Turnover_20D,20220429,5,0.11520935040553835,444
Turnover_20D,20220429,6,0.10986820349530471,442
Turnover_20D,20220429,7,0.11203128557112921,443
Turnover_20D,20220429,8,0.10126740570434846,444
Turnover_20D,20220429,9,0.09492992584059243,442
Turnover_20D,20220429,10,0.05487107511352406,444
Turnover_20D,20220531,1,0.05281749159068192,448
Turnover_20D,20220531,2,0.05766065299363056,448
Turnover_20D,20220531,3,0.08677277211129743,447
Turnover_20D,20220531,4,0.08449426562331251,448
Turnover_20D,20220531,5,0.08176380778724493,447
Turnover_20D,20220531,6,0.0873642505971755,447
Turnover_20D,20220531,7,0.09255504576173357,447
Turnover_20D,20220531,8,0.07523579837346032,444
Turnover_20D,20220531,9,0.08155209446031671,447
Turnover_20D,20220531,10,0.027487447637199795,449
Turnover_20D,20220630,1,-0.003670407951120297,449
Turnover_20D,20220630,2,0.02260240864033944,450
Turnover_20D,20220630,3,0.020998767294395065,450
Turnover_20D,20220630,4,0.03264326811096856,449
Turnover_20D,20220630,5,0.04056243038909597,449
Turnover_20D,20220630,6,0.040248972663415,450
Turnover_20D,20220630,7,0.05183586453424619,448
Turnover_20D,20220630,8,0.06662534372856206,449
Turnover_20D,20220630,9,0.0466125413728198,449
Turnover_20D,20220630,10,0.059040043573264395,449
Turnover_20D,20220729,1,-0.012024552449833057,453
Turnover_20D,20220729,2,-0.004404244926820995,453
Turnover_20D,20220729,3,-0.016224882182420932,453
Turnover_20D,20220729,4,-0.022511113065875058,453
Turnover_20D,20220729,5,-0.031614786186718286,453
Turnover_20D,20220729,6,-0.03939135377854838,453
Turnover_20D,20220729,7,-0.04392766622056823,453
Turnover_20D,20220729,8,-0.05919807510164956,453
Turnover_20D,20220729,9,-0.07254209269465506,453
Turnover_20D,20220729,10,-0.11469205210304684,453
Turnover_20D,20220831,1,-0.06217828203164584,456
Turnover_20D,20220831,2,-0.08158979523203773,457
Turnover_20D,20220831,3,-0.0902027086388675,457
Turnover_20D,20220831,4,-0.08907566065035831,457
Turnover_20D,20220831,5,-0.09466476296420424,457
Turnover_20D,20220831,6,-0.10579378638217798,456
Turnover_20D,20220831,7,-0.10976239471863705,457
Turnover_20D,20220831,8,-0.11145160262708993,457
Turnover_20D,20220831,9,-0.1159522112835689,457
Turnover_20D,20220831,10,-0.13076343890866257,457
Turnover_20D,20220930,1,0.05124793961421258,461
Turnover_20D,20220930,2,0.07972253077918433,461
Turnover_20D,20220930,3,0.08496363259005155,461
Turnover_20D,20220930,4,0.09685669456120657,462
Turnover_20D,20220930,5,0.08914464344796455,461
Turnover_20D,20220930,6,0.1015780997916132,461
Turnover_20D,20220930,7,0.08706868471096953,462
Turnover_20D,20220930,8,0.08218561582269465,461
Turnover_20D,20220930,9,0.07550336412163948,461
Turnover_20D,20220930,10,0.07199288659314261,462
Turnover_20D,20221031,1,0.06327176267647061,464
Turnover_20D,20221031,2,0.06950952901541177,465
Turnover_20D,20221031,3,0.06674920362435874,465
Turnover_20D,20221031,4,0.05523407897084379,465
Turnover_20D,20221031,5,0.05878489634106149,465
Turnover_20D,20221031,6,0.04876967438435722,464
Turnover_20D,20221031,7,0.06277469174448559,465
Turnover_20D,20221031,8,0.04248015015254991,465
Turnover_20D,20221031,9,0.04732816145221283,465
Turnover_20D,20221031,10,0.054580062324711576,465
Turnover_20D,20221130,1,-0.024916390812192043,469
Turnover_20D,20221130,2,-0.02671269716025448,470
Turnover_20D,20221130,3,-0.02351919918396187,470
Turnover_20D,20221130,4,-0.03073326108851376,470
Turnover_20D,20221130,5,-0.025667306406697746,470
Turnover_20D,20221130,6,-0.019409555593950828,469
Turnover_20D,20221130,7,-0.03730905295862309,470
Turnover_20D,20221130,8,-0.03319347567982773,470
Turnover_20D,20221130,9,-0.03200737683257249,470
Turnover_20D,20221130,10,-0.03156732074361262,470
Turnover_20D,20221230,1,0.07366469338393415,472
Turnover_20D,20221230,2,0.07909252211249217,473
Turnover_20D,20221230,3,0.08460727648184325,472
Turnover_20D,20221230,4,0.08801677820063672,472
Turnover_20D,20221230,5,0.09018195819988399,473
Turnover_20D,20221230,6,0.0832173215895644,472
Turnover_20D,20221230,7,0.0852500033203481,473
Turnover_20D,20221230,8,0.08480134335857224,472
Turnover_20D,20221230,9,0.06730019706335595,473
Turnover_20D,20221230,10,0.021046730796081405,473
Turnover_20D,20230131,1,0.015068932927888903,475
Turnover_20D,20230131,2,0.02924401771808835,477
Turnover_20D,20230131,3,0.03218165176745345,476
Turnover_20D,20230131,4,0.03040543981149411,477
Turnover_20D,20230131,5,0.02412690336796973,477
Turnover_20D,20230131,6,0.03001361207108059,476
Turnover_20D,20230131,7,0.025343999398589553,477
Turnover_20D,20230131,8,0.018286079996403373,476
Turnover_20D,20230131,9,0.02050471336122863,477
Turnover_20D,20230131,10,0.0016078327024483183,477
Turnover_20D,20230228,1,-0.01865054399061132,478
Turnover_20D,20230228,2,-0.01697668430932496,479
Turnover_20D,20230228,3,-0.01836242311669344,479
Turnover_20D,20230228,4,-0.018234468301247385,479
Turnover_20D,20230228,5,-0.011151687964712312,480
Turnover_20D,20230228,6,-0.009269803085904528,479
Turnover_20D,20230228,7,-0.01915257626765487,479
Turnover_20D,20230228,8,-0.0087450534006257,479
Turnover_20D,20230228,9,-0.005469806287774118,479
Turnover_20D,20230228,10,0.03258460844548758,480
Turnover_20D,20230331,1,-0.008125121434029376,482
Turnover_20D,20230331,2,-0.014080964000048274,482
Turnover_20D,20230331,3,-0.014641040054427854,482
Turnover_20D,20230331,4,-0.03810322720603378,482
Turnover_20D,20230331,5,-0.040804656235670554,482
Turnover_20D,20230331,6,-0.03182543199980187,482
Turnover_20D,20230331,7,-0.026928715222713964,482
Turnover_20D,20230331,8,-0.031077976072193,482
Turnover_20D,20230331,9,-0.04231286655896161,482
Turnover_20D,20230331,10,-0.04968535100416195,482
Turnover_20D,20230428,1,-0.009011984221909118,482
Turnover_20D,20230428,2,-0.026160168830243455,482
Turnover_20D,20230428,3,-0.006561865758008977,483
Turnover_20D,20230428,4,-0.009402099634978149,482
Turnover_20D,20230428,5,-0.01028435483123441,483
Turnover_20D,20230428,6,-0.0012066011964254955,482
Turnover_20D,20230428,7,0.008661672258135076,482
Turnover_20D,20230428,8,0.016348061755489075,483
Turnover_20D,20230428,9,0.028485217838722147,482
Turnover_20D,20230428,10,0.04961477116580256,483
Turnover_20D,20230531,1,0.011181790680654856,486
Turnover_20D,20230531,2,0.01799514656463827,486
Turnover_20D,20230531,3,0.026166875455163403,486
Turnover_20D,20230531,4,0.02173450732615856,486
Turnover_20D,20230531,5,0.024476987557576352,486
Turnover_20D,20230531,6,0.034092500593406905,486
Turnover_20D,20230531,7,0.03695451495576668,486
Turnover_20D,20230531,8,0.03274225449275901,484
Turnover_20D,20230531,9,0.03304672126940938,486
Turnover_20D,20230531,10,0.01443614821416821,486
Turnover_20D,20230630,1,0.044306538592522524,489
Turnover_20D,20230630,2,0.04554376349582198,491
Turnover_20D,20230630,3,0.034706390210801526,490
Turnover_20D,20230630,4,0.02111385470943863,491
Turnover_20D,20230630,5,0.012963844722396723,490
Turnover_20D,20230630,6,-0.0031948516962337684,490
Turnover_20D,20230630,7,-0.010883039007601071,490
Turnover_20D,20230630,8,-0.01971366542253582,488
Turnover_20D,20230630,9,-0.04074265838028802,484
Turnover_20D,20230630,10,-0.0667747177289828,487
Turnover_20D,20230731,1,-0.04913253883189318,493
Turnover_20D,20230731,2,-0.04752456778286947,494
Turnover_20D,20230731,3,-0.04529465778628369,493
Turnover_20D,20230731,4,-0.04637054785052237,494
Turnover_20D,20230731,5,-0.03954718686929147,494
Turnover_20D,20230731,6,-0.043168713334667264,493
Turnover_20D,20230731,7,-0.03593178838238203,494
Turnover_20D,20230731,8,-0.02763574569563973,493
Turnover_20D,20230731,9,-0.024769394070245865,494
Turnover_20D,20230731,10,-0.001601434458705498,494
Turnover_20D,20230831,1,-0.0069144515800740065,497
Turnover_20D,20230831,2,-0.01309845380025267,497
Turnover_20D,20230831,3,-0.003449578795073142,498
Turnover_20D,20230831,4,-0.0003163678428564279,497
Turnover_20D,20230831,5,0.002132455301608205,498
Turnover_20D,20230831,6,0.012525244795421955,497
Turnover_20D,20230831,7,-0.005599967447990321,497
Turnover_20D,20230831,8,0.0037475258197166277,498
Turnover_20D,20230831,9,-0.012470546326198458,497
Turnover_20D,20230831,10,-0.04441049307268583,498
Turnover_20D,20230928,1,-0.02449696768358562,499
Turnover_20D,20230928,2,-0.015191557182556898,500
Turnover_20D,20230928,3,-0.006137146702445225,500
Turnover_20D,20230928,4,-0.0021010329625569197,500
Turnover_20D,20230928,5,0.001187265100512615,500
Turnover_20D,20230928,6,0.005411149607186337,500
Turnover_20D,20230928,7,0.006706881829807161,500
Turnover_20D,20230928,8,0.009224304308650188,500
Turnover_20D,20230928,9,-0.008274327500686164,500
Turnover_20D,20230928,10,-0.020056158597075692,500
Turnover_20D,20231031,1,0.14199073152874014,499
Turnover_20D,20231031,2,0.020695675808453072,502
Turnover_20D,20231031,3,0.030150646827575858,502
Turnover_20D,20231031,4,0.03139402744201972,502
Turnover_20D,20231031,5,0.04082746498563158,502
Turnover_20D,20231031,6,0.05069331449311571,501
Turnover_20D,20231031,7,0.04793697480102991,502
Turnover_20D,20231031,8,0.06321987614626304,502
Turnover_20D,20231031,9,0.06352179633334212,502
Turnover_20D,20231031,10,0.05638746545927663,502
Turnover_20D,20231130,1,-0.023071724630550492,503
Turnover_20D,20231130,2,-0.013319657959783853,504
Turnover_20D,20231130,3,-0.020206368598306185,503
Turnover_20D,20231130,4,-0.009460119768404635,504
Turnover_20D,20231130,5,-0.013209714183776722,504
Turnover_20D,20231130,6,-0.010845377803447267,503
Turnover_20D,20231130,7,0.002003746539546546,504
Turnover_20D,20231130,8,0.02100124528549879,502
Turnover_20D,20231130,9,0.020975319305363956,504
Turnover_20D,20231130,10,0.01796270266307614,504
Turnover_20D,20231229,1,-0.11083093801740422,504
Turnover_20D,20231229,2,-0.1576225407105133,505
Turnover_20D,20231229,3,-0.17404370781536097,505
Turnover_20D,20231229,4,-0.2011442245349121,504
Turnover_20D,20231229,5,-0.204377613821964,505
Turnover_20D,20231229,6,-0.22112913289325176,505
Turnover_20D,20231229,7,-0.22770514422321558,504
Turnover_20D,20231229,8,-0.22824843952534857,505
Turnover_20D,20231229,9,-0.23571942927332923,505
Turnover_20D,20231229,10,-0.2514945036443611,505
Turnover_20D,20240131,1,0.08798899251907175,507
Turnover_20D,20240131,2,0.09406817647591015,507
Turnover_20D,20240131,3,0.09704722578235822,507
Turnover_20D,20240131,4,0.090535484644375,507
Turnover_20D,20240131,5,0.08596531212637894,508
Turnover_20D,20240131,6,0.09317496131101868,507
Turnover_20D,20240131,7,0.08032139534504408,507
Turnover_20D,20240131,8,0.08980073151165623,507
Turnover_20D,20240131,9,0.08772209577592713,507
Turnover_20D,20240131,10,0.08219412167792878,508
Turnover_20D,20240229,1,0.016651579297129095,508
Turnover_20D,20240229,2,0.02920550817024362,508
Turnover_20D,20240229,3,0.04187620067174384,508
Turnover_20D,20240229,4,0.04228735412598849,508
Turnover_20D,20240229,5,0.04698026897540983,508
Turnover_20D,20240229,6,0.05682621241804562,508
Turnover_20D,20240229,7,0.0729873417448373,508
Turnover_20D,20240229,8,0.07984482031769528,508
Turnover_20D,20240229,9,0.07911096455947154,508
Turnover_20D,20240229,10,0.038449412932013066,509
Turnover_20D,20240329,1,0.028656814264691247,509
Turnover_20D,20240329,2,0.024598950710551494,509
Turnover_20D,20240329,3,0.03502293536073157,509
Turnover_20D,20240329,4,0.003337724302940642,509
Turnover_20D,20240329,5,-0.007602374595679239,509
Turnover_20D,20240329,6,-0.021141890991393634,509
Turnover_20D,20240329,7,-0.022377701053173445,508
Turnover_20D,20240329,8,-0.03903050481147199,509
Turnover_20D,20240329,9,-0.05209704733371887,508
Turnover_20D,20240329,10,-0.08919823942079065,509
Turnover_20D,20240430,1,-0.04611188493107146,506
Turnover_20D,20240430,2,-0.04605508558462631,506
Turnover_20D,20240430,3,-0.05118294103238206,506
Turnover_20D,20240430,4,-0.04745488398093835,507
Turnover_20D,20240430,5,-0.04938163642011572,506
Turnover_20D,20240430,6,-0.04391933776087457,506
Turnover_20D,20240430,7,-0.041331756701591685,507
Turnover_20D,20240430,8,-0.043491902671977466,506
Turnover_20D,20240430,9,-0.05300969100002878,506
Turnover_20D,20240430,10,-0.05069818884951903,507
Turnover_20D,20240531,1,-0.051477544961561955,509
Turnover_20D,20240531,2,-0.06314699343124346,509
Turnover_20D,20240531,3,-0.06055355225439448,509
Turnover_20D,20240531,4,-0.06404624517503911,509
Turnover_20D,20240531,5,-0.055744436415959796,509
Turnover_20D,20240531,6,-0.06182328571247058,508
Turnover_20D,20240531,7,-0.04969714427056802,509
Turnover_20D,20240531,8,-0.05166860721066803,509
Turnover_20D,20240531,9,-0.05422944049478489,509
Turnover_20D,20240531,10,-0.05499046801259238,510
Turnover_20D,20240628,1,0.0015548778580881332,509
Turnover_20D,20240628,2,-0.004738531015440522,510
Turnover_20D,20240628,3,-0.0023284185146861622,510
Turnover_20D,20240628,4,-0.006037294496445048,509
Turnover_20D,20240628,5,-0.006834361039615226,510
Turnover_20D,20240628,6,-0.0065970078602147954,510
Turnover_20D,20240628,7,0.0018891878624295217,509
Turnover_20D,20240628,8,0.020574699480348208,509
Turnover_20D,20240628,9,0.016023484133910054,510
Turnover_20D,20240628,10,-0.0030768002527958123,509
Turnover_20D,20240731,1,-0.03954745232593061,509
Turnover_20D,20240731,2,-0.041131392312141954,510
Turnover_20D,20240731,3,-0.04407748421476404,510
Turnover_20D,20240731,4,-0.03750239298968924,510
Turnover_20D,20240731,5,-0.04337640754149366,510
Turnover_20D,20240731,6,-0.048599144668057,509
Turnover_20D,20240731,7,-0.06163045942639786,510
Turnover_20D,20240731,8,-0.06383440462099156,510
Turnover_20D,20240731,9,-0.07066121232975046,510
Turnover_20D,20240731,10,-0.10594167845662605,510
Turnover_20D,20240830,1,0.3260681355073377,510
Turnover_20D,20240830,2,0.33797859268698494,510
Turnover_20D,20240830,3,0.3464334027101481,510
Turnover_20D,20240830,4,0.35068903316314187,511
Turnover_20D,20240830,5,0.3555740699499924,510
Turnover_20D,20240830,6,0.3748365229235168,510
Turnover_20D,20240830,7,0.392569563735438,511
Turnover_20D,20240830,8,0.4032198045662163,510
Turnover_20D,20240830,9,0.42357833148687485,510
Turnover_20D,20240830,10,0.41108165001861396,511
Turnover_20D,20240930,1,-0.04306777851990766,510
Turnover_20D,20240930,2,-0.039184394693560554,511
Turnover_20D,20240930,3,-0.044652374794499,510
Turnover_20D,20240930,4,-0.04175758213402971,510
Turnover_20D,20240930,5,-0.051704402247678825,511
Turnover_20D,20240930,6,-0.04138544768234459,511
Turnover_20D,20240930,7,-0.02623845425352014,510
Turnover_20D,20240930,8,-0.030253539099428618,511
Turnover_20D,20240930,9,-0.031158791881412656,511
Turnover_20D,20240930,10,-0.018147976886221003,511
Turnover_20D,20241031,1,0.0537161925807049,510
Turnover_20D,20241031,2,0.07570897449452363,511
Turnover_20D,20241031,3,0.09845211941809211,511
Turnover_20D,20241031,4,0.12022487044165071,511
Turnover_20D,20241031,5,0.12389679760508704,511
Turnover_20D,20241031,6,0.12666959418206764,511
Turnover_20D,20241031,7,0.12778138949617532,511
Turnover_20D,20241031,8,0.13332307671935512,510
Turnover_20D,20241031,9,0.14982321969565093,511
Turnover_20D,20241031,10,0.1387471472189602,511
Turnover_20D,20241129,1,-0.04463136302607568,512
Turnover_20D,20241129,2,-0.0648139404488836,513
Turnover_20D,20241129,3,-0.07117122000663499,512
Turnover_20D,20241129,4,-0.06905968560919638,513
Turnover_20D,20241129,5,-0.06924522929784678,512
Turnover_20D,20241129,6,-0.0924280745112398,513
Turnover_20D,20241129,7,-0.08473318726156362,512
Turnover_20D,20241129,8,-0.10184470966905801,513
Turnover_20D,20241129,9,-0.1148883420230238,512
Turnover_20D,20241129,10,-0.16701788014756883,513
Turnover_20D,20241231,1,-0.003756016095360287,513
Turnover_20D,20241231,2,0.0075913118207110945,513
Turnover_20D,20241231,3,0.00923012032474112,513
Turnover_20D,20241231,4,0.013868237715089533,514
Turnover_20D,20241231,5,0.02465234322549883,513
Turnover_20D,20241231,6,0.02283682005834251,513
Turnover_20D,20241231,7,0.023146924841893714,514
Turnover_20D,20241231,8,0.017622409930072806,513
Turnover_20D,20241231,9,0.013159953045879228,513
Turnover_20D,20241231,10,0.013095835954046838,514
Turnover_20D,20250127,1,0.04256525779373933,514
Turnover_20D,20250127,2,0.051451216519525375,515
Turnover_20D,20250127,3,0.05711882696262429,514
Turnover_20D,20250127,4,0.06689010919966255,515
Turnover_20D,20250127,5,0.06999016118182518,514
Turnover_20D,20250127,6,0.08470317208317685,515
Turnover_20D,20250127,7,0.08289019645200213,513
Turnover_20D,20250127,8,0.10626752219054733,515
Turnover_20D,20250127,9,0.126122783056644,514
Turnover_20D,20250127,10,0.11128914910445337,515
Turnover_20D,20250228,1,0.029614363903558174,515
Turnover_20D,20250228,2,0.036295046586873235,516
Turnover_20D,20250228,3,0.03307031719739049,515
Turnover_20D,20250228,4,0.029226352059717353,516
Turnover_20D,20250228,5,0.025158029021025888,515
Turnover_20D,20250228,6,0.015647374921496454,516
Turnover_20D,20250228,7,0.007634775398570978,515
Turnover_20D,20250228,8,-0.005357955695650388,516
Turnover_20D,20250228,9,-0.028965078107412848,515
Turnover_20D,20250228,10,-0.0522780693612283,516
Turnover_20D,20250331,1,-0.016936238562046037,515
Turnover_20D,20250331,2,-0.014272605999675645,515
Turnover_20D,20250331,3,-0.009829260371193629,515
Turnover_20D,20250331,4,-0.008038712560423267,515
Turnover_20D,20250331,5,-0.00021152396616712677,516
Turnover_20D,20250331,6,-0.012950366338081856,515
Turnover_20D,20250331,7,-0.002245335878058939,515
Turnover_20D,20250331,8,0.0017458234113242705,515
Turnover_20D,20250331,9,0.005455077800813678,515
Turnover_20D,20250331,10,0.03305231434619846,515
Turnover_20D,20250430,1,0.02292157287913042,512
Turnover_20D,20250430,2,0.029490028539256877,513
Turnover_20D,20250430,3,0.03388553719336623,512
Turnover_20D,20250430,4,0.03553299077663285,513
Turnover_20D,20250430,5,0.02476136484281653,512
Turnover_20D,20250430,6,0.02525163117115565,512
Turnover_20D,20250430,7,0.02490114055739271,513
Turnover_20D,20250430,8,0.03005736126038805,512
Turnover_20D,20250430,9,0.02851955516681029,513
Turnover_20D,20250430,10,0.04660094885854845,512
Turnover_20D,20250530,1,0.026585896288143757,515
Turnover_20D,20250530,2,0.0441522750557907,516
Turnover_20D,20250530,3,0.055167262650469326,516
Turnover_20D,20250530,4,0.06452161337029762,516
Turnover_20D,20250530,5,0.07088972093075428,516
Turnover_20D,20250530,6,0.079303336761802,516
Turnover_20D,20250530,7,0.07310377704958212,516
Turnover_20D,20250530,8,0.07181490351291209,516
Turnover_20D,20250530,9,0.057449370609234565,516
Turnover_20D,20250530,10,0.036625215944610656,515
Turnover_20D,20250630,1,0.04632658677626197,517
Turnover_20D,20250630,2,0.053925356682555554,518
Turnover_20D,20250630,3,0.06580803037915006,517
Turnover_20D,20250630,4,0.07812231927116392,518
Turnover_20D,20250630,5,0.06602279127613112,518
Turnover_20D,20250630,6,0.07395921368571998,517
Turnover_20D,20250630,7,0.06222673951041276,514
Turnover_20D,20250630,8,0.05228633581825212,515
Turnover_20D,20250630,9,0.04444730575198457,517
Turnover_20D,20250630,10,0.0045282861089413805,518
Turnover_20D,20250731,1,0.06690009798551386,518
Turnover_20D,20250731,2,0.0788180876670084,518
Turnover_20D,20250731,3,0.08938447608883138,519
Turnover_20D,20250731,4,0.09432862356546098,518
Turnover_20D,20250731,5,0.09066079199075494,519
Turnover_20D,20250731,6,0.09820826088837457,518
Turnover_20D,20250731,7,0.11182740093769897,518
Turnover_20D,20250731,8,0.09598203351667885,519
Turnover_20D,20250731,9,0.09526743312511653,518
Turnover_20D,20250731,10,0.09987993782812987,518
Turnover_20D,20250829,1,0.009451864514995578,518
Turnover_20D,20250829,2,0.024875297209709765,519
Turnover_20D,20250829,3,0.025751273230946243,519
Turnover_20D,20250829,4,0.031017291859917664,519
Turnover_20D,20250829,5,0.017640188052601084,519
Turnover_20D,20250829,6,0.008256434561990818,518
Turnover_20D,20250829,7,0.016558393182794662,519
Turnover_20D,20250829,8,-0.00042195644495704633,519
Turnover_20D,20250829,9,-0.009266558111803064,519
Turnover_20D,20250829,10,-0.04552841373412489,518
Turnover_20D,20250930,1,0.027880938467323032,519
Turnover_20D,20250930,2,0.030350428341157948,519
Turnover_20D,20250930,3,0.02857406723990072,519
Turnover_20D,20250930,4,0.02837904107115625,520
Turnover_20D,20250930,5,0.02818394944260505,519
Turnover_20D,20250930,6,0.014626902162958791,519
Turnover_20D,20250930,7,0.010603597288442065,520
Turnover_20D,20250930,8,-0.004219177425256164,519
Turnover_20D,20250930,9,-0.005088674390328722,519
Turnover_20D,20250930,10,-0.003510562026308379,519
Turnover_20D,20251031,1,-0.003151465891824921,520
Turnover_20D,20251031,2,-0.006866050676665743,520
Turnover_20D,20251031,3,-0.009183479389555767,521
Turnover_20D,20251031,4,-0.0022792837964075033,520
Turnover_20D,20251031,5,-0.012851894660392655,521
Turnover_20D,20251031,6,-0.01138154248092052,520
Turnover_20D,20251031,7,-0.02095986213973712,520
Turnover_20D,20251031,8,-0.009795868773245639,521
Turnover_20D,20251031,9,-0.011211884877863882,520
Turnover_20D,20251031,10,-0.01082464679023775,520
Turnover_20D,20251128,1,0.00902046412247209,520
Turnover_20D,20251128,2,0.02318275015798815,521
Turnover_20D,20251128,3,0.01866701382831104,521
Turnover_20D,20251128,4,0.031004169872105893,520
Turnover_20D,20251128,5,0.04249176447252484,521
Turnover_20D,20251128,6,0.043390533264181186,521
Turnover_20D,20251128,7,0.03159599181254793,520
Turnover_20D,20251128,8,0.04106379357791072,521
Turnover_20D,20251128,9,0.03363526618551067,521
Turnover_20D,20251128,10,0.030927925550314293,521
Turnover_20D,20251231,1,0.008895173676787278,522
Turnover_20D,20251231,2,0.032423703379827175,522
Turnover_20D,20251231,3,0.040157780337325075,523
Turnover_20D,20251231,4,0.03865224470794187,522
Turnover_20D,20251231,5,0.042333986336377874,523
Turnover_20D,20251231,6,0.04451946871600499,522
Turnover_20D,20251231,7,0.041413780093158284,522
Turnover_20D,20251231,8,0.03694009945592064,523
Turnover_20D,20251231,9,0.05052197423435746,522
Turnover_20D,20251231,10,0.020355846227826827,521
Turnover_20D,20260130,1,0.026602383197762848,524
Turnover_20D,20260130,2,0.03906802278028124,524
Turnover_20D,20260130,3,0.035939317570689466,524
Turnover_20D,20260130,4,0.04344226794891678,524
Turnover_20D,20260130,5,0.04550038147195538,524
Turnover_20D,20260130,6,0.04945141415453956,524
Turnover_20D,20260130,7,0.05447056995751893,524
Turnover_20D,20260130,8,0.052239365195563874,524
Turnover_20D,20260130,9,0.07017101763545716,524
Turnover_20D,20260130,10,0.04915111621572175,524
Turnover_20D,20260227,1,-0.03254810857140774,524
Turnover_20D,20260227,2,-0.05490690066683656,525
Turnover_20D,20260227,3,-0.062140994870062936,524
Turnover_20D,20260227,4,-0.06511879514170396,525
Turnover_20D,20260227,5,-0.05461848346942932,525
Turnover_20D,20260227,6,-0.07233591504425022,524
Turnover_20D,20260227,7,-0.07612381806270103,525
Turnover_20D,20260227,8,-0.07463790095117717,524
Turnover_20D,20260227,9,-0.09326858906158227,525
Turnover_20D,20260227,10,-0.09435578035573917,525
Turnover_20D,20260331,1,0.016468313652629112,525
Turnover_20D,20260331,2,0.03197887073373393,525
Turnover_20D,20260331,3,0.036974426614831996,526
Turnover_20D,20260331,4,0.06227516126579877,525
Turnover_20D,20260331,5,0.062130547085223975,526
Turnover_20D,20260331,6,0.07266217319186119,525
Turnover_20D,20260331,7,0.09080527632362605,525
Turnover_20D,20260331,8,0.11199601928188742,526
Turnover_20D,20260331,9,0.09010435935417098,525
Turnover_20D,20260331,10,0.10993172309336346,526
Turnover_20D,20260430,1,-0.042567008913955845,526
Turnover_20D,20260430,2,-0.045978567223135834,526
Turnover_20D,20260430,3,-0.048356752684292695,527
Turnover_20D,20260430,4,-0.051362711297537826,526
Turnover_20D,20260430,5,-0.03570791299568276,527
Turnover_20D,20260430,6,-0.044430567261129816,526
Turnover_20D,20260430,7,-0.029398047437157293,526
Turnover_20D,20260430,8,-0.03400528125615448,527
Turnover_20D,20260430,9,-0.024555793619260892,526
Turnover_20D,20260430,10,-0.01756858725500096,527
Turnover_20D,20260529,1,-0.07594376186296727,528
Turnover_20D,20260529,2,-0.07743864123370661,528
Turnover_20D,20260529,3,-0.0872949159634728,528
Turnover_20D,20260529,4,-0.07301411943247592,529
Turnover_20D,20260529,5,-0.07935508318418281,528
Turnover_20D,20260529,6,-0.033804734551349344,528
Turnover_20D,20260529,7,-0.013322448959660525,529
Turnover_20D,20260529,8,0.033310394077681264,528
Turnover_20D,20260529,9,0.03848616340510777,528
Turnover_20D,20260529,10,0.10021285137338397,528
Turnover_20D,20260630,1,0.008684745412068314,529
Turnover_20D,20260630,2,-0.0019102047060393385,529
Turnover_20D,20260630,3,-0.015989087456329,529
Turnover_20D,20260630,4,-0.018345980320137293,529
Turnover_20D,20260630,5,-0.024427623302927737,529
Turnover_20D,20260630,6,-0.03317557682464433,529
Turnover_20D,20260630,7,-0.03777046502897927,529
Turnover_20D,20260630,8,-0.050364208358177426,529
Turnover_20D,20260630,9,-0.07219664127054587,529
Turnover_20D,20260630,10,-0.10046811020067269,530
Volatility,20220128,1,0.079075744085737,381
Volatility,20220128,2,0.05206439405730999,382
Volatility,20220128,3,0.035789737930169194,382
Volatility,20220128,4,0.036723507564859495,382
Volatility,20220128,5,0.02865245371183514,382
Volatility,20220128,6,0.029699200709561783,382
Volatility,20220128,7,0.023868122410953995,382
Volatility,20220128,8,0.04387806655784066,382
Volatility,20220128,9,0.03951400014288794,382
Volatility,20220128,10,0.03243422675927427,382
Volatility,20220228,1,-0.08575250309448441,393
Volatility,20220228,2,-0.0943624824852184,393
Volatility,20220228,3,-0.08552911479401845,393
Volatility,20220228,4,-0.08603913304857565,393
Volatility,20220228,5,-0.08264433774369528,393
Volatility,20220228,6,-0.07460161069903422,393
Volatility,20220228,7,-0.06009502563397792,393
Volatility,20220228,8,-0.047536054293566256,393
Volatility,20220228,9,-0.014458266613141174,393
Volatility,20220228,10,0.013224137950919533,393
